,n113,n114,n115,n116,n117,n118,n119,n121,markers
Q8VCR7,0.30384689458544306,0.3640410347934126,0.06051204014902796,0.10434507927649007,0.1378510866806941,0.049126161191932596,0.0,0.5757868593865085,unknown
Q8VCY8,0.12166516980340328,0.25938816542708965,0.0,0.08249650289604446,0.35362767134791756,0.6752561936729272,0.08744439426241243,0.07189683366497109,unknown
Q8VDG5,0.282092421755864,0.2921106851134231,0.08278464627536626,0.15276935956076115,0.24234303559164908,0.398696081840982,0.12666331319943397,0.13346943197660038,unknown
Q8VDL4,0.22226489926448328,0.29331800382260914,0.48678629113049415,0.16653350804877043,0.25346715882915277,0.18370112018084744,0.19469200691730432,0.09127427127054695,unknown
Q8VDM4,0.13434934552272657,0.2164037202847525,0.06065062997539131,0.08933306282842289,0.11682966102345506,0.13100703351996082,0.07122368687242706,0.6268167839011125,unknown
Q8VDM6,0.17551134496795823,0.29636616063850746,0.0830750220630386,0.2614513290777893,0.3000441930161606,0.2121785719037834,0.16443217071650368,0.1741212089609359,unknown
Q8VDS4,0.0855299362127376,0.12478808121639606,0.0,0.07348548043853048,0.17820470586593934,0.37686684000788084,0.296961217273159,0.331550098700328,unknown
Q8VDT9,0.1750960738167584,0.19809133327905687,0.07380128800218605,0.1438891023234625,0.7381206780151599,0.2939030349534513,0.15406641555349201,0.017956730564643288,unknown
Q8VE10,0.16776517105931663,0.27822806790980464,0.0671738603506866,0.1258894061213131,0.16863108129670207,0.5283855525853627,0.23951622682345852,0.08208989479708811,unknown
Q8VE70,0.37107377752995385,0.3851521586350509,0.20334464300127345,0.15568946214149915,0.17571544340015274,0.1501761516541786,0.22907777188079298,0.15620550545731995,unknown
Q8VE96,0.3429135125593013,0.6955375587087548,0.20891772488978408,0.34495920767605753,0.2119807152523375,0.0676285371151621,0.06451802640100743,0.04096789696989957,Lysosome
Q8VE97,0.24473543520085828,0.23241575620086866,0.42903434325542683,0.06425251808130625,0.15462060999716465,0.08434321470746024,0.15122331354183566,0.3871811717870574,unknown
Q8VE98,0.49814810233292894,0.5177723868838966,0.1624092143336238,0.2344839534140075,0.2721418143514535,0.19534576905783074,0.0654045007668155,0.01807933864627196,unknown
Q8VE99,0.2547522139761653,0.39620086056477927,0.08785500303790376,0.2665336921640944,0.3246820224704873,0.30381800048163293,0.07143354688607456,0.07080078227299817,unknown
Q8VED5,0.2571167956317176,0.49038137295715395,0.035031535540939435,0.4289903726868552,0.2061510506357154,0.07218464325765195,0.21416223734519302,0.05355815806814289,unknown
Q8VEH8,0.5727141238325675,0.3972139375211865,0.1383905122758949,0.18301507967186703,0.17647833396341395,0.17592939415021774,0.18003959092746671,0.07012737438538552,unknown
Q8VHG2,0.20212454341227887,0.4053786906586946,0.0583507148308899,0.25080159401502666,0.2983120540267298,0.12530312231993518,0.30822176451157873,0.10041595479845133,unknown
Q8VHZ7,0.18148907570730718,0.2472795505088557,0.13885161078521668,0.08789099685168371,0.13773225734750966,0.18565147634514417,0.40869483904686227,0.2539909407051674,Nucleus - Nucleolus
Q91V12,0.3456280441600971,0.30690698234708647,0.2749389904945175,0.1580862483049448,0.45423700558353763,0.24799882566835707,0.09818988135028094,0.029588073198847764,unknown
Q91V83,0.6020768996732487,0.7115080627330657,0.0973659236672537,0.28579327968114565,0.28024145052013316,0.06926731840190917,0.016114419644668285,0.0023441703799642263,unknown
Q91VN4,0.18120871358551302,0.28796843442477515,0.1559305712062957,0.11347761358453182,0.3942738873421725,0.18572691910758185,0.0864890975960984,0.30118012954377993,unknown
Q91VN6,0.2718547578237062,0.3507785751927945,0.1706660730322342,0.10261512392309016,0.14668200118178076,0.1909894799072635,0.36637515518847014,0.16304922052512152,unknown
Q91VT4,0.22657938026985447,0.26737219360913983,0.12277298377395299,0.12032303136926872,0.49695892041261314,0.2534536589031673,0.22234680315787383,0.08267208032415194,unknown
Q91VZ6,0.19488208135847274,0.30277823655375924,0.11359077613184902,0.20299270955793486,0.3615822389564979,0.22626331075757972,0.1366746153697753,0.1757987401619931,unknown
Q91W50,0.22031763040370342,0.3015924136875668,0.09451137683194037,0.18191675879771715,0.2115540276009226,0.17651102836278326,0.23184836229491684,0.2443072569031592,unknown
Q91W52,0.24740879562876908,0.3359445286891094,0.12602032978948638,0.26946965486574154,0.2631114394186965,0.29899282254093795,0.10765370324051396,0.09148885696838252,unknown
Q91W86,0.27382714316548273,0.48023679956379905,0.2684917005333957,0.2419946411411865,0.2089823044496788,0.1307398160185031,0.236776365442801,0.052307290459339864,unknown
Q91WJ8,0.154686844470143,0.18213368203116426,0.049381426249134344,0.10214562947914059,0.15716774468254643,0.21921407128677883,0.3473367155191323,0.32672866815144924,unknown
Q91WM3,0.11706555383475052,0.13013574989245422,0.07694290639324146,0.07535803888300081,0.08141261769572032,0.20012858756089902,0.31042852673516796,0.46369496673927835,unknown
Q91WS0,0.08410150005274254,0.12730718581327705,0.06629367513485984,0.16741711756734864,0.6988889127508431,0.3749804131051193,0.16686599740695446,0.022289504385856106,unknown
Q91X88,0.22923353455495937,0.48106682292454156,0.1019182115350771,0.26990623247296913,0.6956137409283439,0.1248857995037926,0.023322059365378824,0.007606325020930491,unknown
Q91XC0,0.3439086350482433,0.39429497691902365,0.08970460592535325,0.11964490438592608,0.1520866103007437,0.22758999941132702,0.2786472285094231,0.16218511728860655,unknown
Q91XD7,0.14516515209125766,0.3960935153165128,0.05110528638644808,0.3910303036768344,0.3746427466284534,0.31639837443338653,0.04409825067898473,0.011666436256063227,unknown
Q91XF0,0.14676841885959913,0.2042566369942435,0.05191925726873241,0.11868416142499483,0.3217014300155381,0.22038329467109882,0.14239849216732695,0.3637466163741669,unknown
Q91YD4,0.6083461073554379,0.626223259293519,0.1702822719255944,0.25749839250575945,0.26505759699318765,0.07847997945245624,0.04273332476547215,0.009171665903071058,Plasma membrane
Q91YJ2,0.27563315923088816,0.6584855369302665,0.16331931983351797,0.2910453890101451,0.21037201550498275,0.09213047101691511,0.0488046593565354,0.1500198829335976,unknown
Q91YJ5,0.11378922569763589,0.1679949257532099,0.07176310633725123,0.12887371393518168,0.7029326679901867,0.3653363177021192,0.16903805064992225,0.02710607791496575,unknown
Q91YP0,0.18786865897753863,0.29900816307661615,0.2416238013615696,0.09777219971259435,0.2692491729098057,0.4964497287153899,0.19624222415767714,0.01490072047844568,Mitochondrion
Q91YR9,0.15310496616798422,0.19010660094145143,0.08730956591240022,0.11537144800961385,0.14229574162045908,0.11751743246269135,0.23849249364494612,0.46572386415040556,unknown
Q91YT0,0.20859525950633748,0.27258609791765603,0.06099589479163246,0.16431248271912674,0.40347744979068395,0.276661852110498,0.07382939130402795,0.22111829921555554,Mitochondrion
Q91YU8,0.2368670592219596,0.27963438944869795,0.08516573849454077,0.11347734217781288,0.15653045925074452,0.30046798665280705,0.21918571913512866,0.25262665563938436,unknown
Q91YY2,0.43704480605565876,0.4759567143002822,0.1587532944388579,0.24015781688148477,0.530375829139078,0.11626719585083535,0.016668448453176648,0.01410457362777629,unknown
Q91Z61,0.3822696187548296,0.3866272452264906,0.07023565683620951,0.24909274465657763,0.5398978762393981,0.15757276898127304,0.07526444587294785,0.025380327269578267,unknown
Q91Z92,0.2096884117023377,0.19533150629656476,0.29207629414398856,0.25651639811356797,0.3956474703758095,0.18627670104974703,0.12708479881780893,0.1069464968738598,unknown
Q920A7,0.22423783638371442,0.2813091193635378,0.12204249042703673,0.13044738501752398,0.35611169615336796,0.22226887164693754,0.28844619632552104,0.1248758633568328,unknown
Q920Q4,0.2987317420661504,0.6810335366832164,0.10329941401028266,0.30426440910607677,0.2215393726993809,0.16474138397782997,0.10312370916862773,0.0393785228885626,unknown
Q921M3,0.1593755815414214,0.7284686792193056,0.1014519587566285,0.09780409006406014,0.18381878183335776,0.314991180207745,0.18043180225890182,0.12024096122908753,unknown
Q921S7,0.07768147759121101,0.10958952709486973,0.05978066466861281,0.1302176759919965,0.8139764236672915,0.3630176369596819,0.1383874140348318,0.03402856232452768,Mitochondrion
Q922B1,0.09421583446649745,0.13547159102486803,0.03785798561859316,0.14372719972254608,0.6237612696551683,0.4719821707736341,0.13387889127373512,0.03761155822451091,unknown
Q922D4,0.20068944126257285,0.21196011371529846,0.0,0.06968430994101009,0.07750729075767061,0.059983781385573684,0.0,0.7702211874778633,unknown
Q922H2,0.06068267013815476,0.09827231465342445,0.027917880271336123,0.16064095796659777,0.8696230340530018,0.4255903334860525,0.06244800915420277,0.008728668508076154,Mitochondrion
Q922P9,0.13848763802468791,0.2548951821636498,0.07713049179587919,0.15958783406031124,0.2534959940678135,0.44348706009700034,0.27962204660262197,0.060939632563640676,unknown
Q922Q4,0.12987788617617443,0.22684821163119745,0.07707057767330111,0.14956691761659163,0.5987106527879643,0.3939093227293785,0.11491328795819804,0.05129248917184284,unknown
Q922Q9,0.3537907336779534,0.4731592072454448,0.1618535955057969,0.23930878760416993,0.3823163657918792,0.18674078583800569,0.0696546475306204,0.04482141525093442,unknown
Q922U2,0.23764232954575676,0.2857317360634081,0.21532544749875412,0.17716376134135048,0.20844167256610205,0.2607967196121173,0.3242768352847923,0.061490634953240655,unknown
Q922V4,0.2859742587707109,0.47699975606490463,0.2672832363795107,0.14004223841563818,0.18921844258648798,0.14148453803010597,0.24792601357640004,0.13365147441185224,unknown
Q922Y2,0.20107609412215538,0.3924828029810007,0.1389280434683492,0.28624643417595297,0.37452215841602676,0.272053380986967,0.08346454778017838,0.04751385335337597,unknown
Q923D4,0.19198561772213005,0.25252232325760193,0.05978457942841251,0.11662557394652134,0.16787681883917613,0.2575311759507656,0.27254286765688246,0.28173660612613005,unknown
Q924Z4,0.3803456913531983,0.4712828931507767,0.1468830674807313,0.27937714574253364,0.31967818495539524,0.2026500087689341,0.0698742429024881,0.025672323846392574,unknown
Q925B0,0.21903824628277285,0.25719039241945274,0.06181640474188923,0.1355959316675248,0.15018316136976967,0.2765926412103265,0.10232132199422982,0.36967963663351666,unknown
Q99JI6,0.6376077846596158,0.9490687663739451,0.07733899914909438,0.268932802208825,0.1707810812233991,0.05290914412324648,0.0,0.0,unknown
Q99JW4,0.40416421827144494,0.5579337306884238,0.12040733590857072,0.1940294133954043,0.23202588908850852,0.2198009339737119,0.13558619705524885,0.05409453033001779,unknown
Q99JY9,0.34779987795946593,0.3095644341352233,0.10883499638816103,0.14367497085332911,0.2065561244425436,0.17678345989027167,0.3028401342988246,0.1559394689513275,unknown
Q99KG3,0.16599450068309055,0.21019175104054216,0.25430712824459845,0.1735817102958282,0.23916354738753015,0.1961237787526434,0.31650705443075294,0.15334184164350792,unknown
Q99KK7,0.24081347675242798,0.37359615082488745,0.15162084509933574,0.14640670874004982,0.15336445056438228,0.1400873550991586,0.07643478803243035,0.38953351333506003,unknown
Q99KN9,0.07956976811879829,0.23610359709688997,0.2197915186429523,0.4567476403480581,0.40948124972001526,0.19897591832346978,0.0764666162409586,0.026688574027869623,unknown
Q99KS2,0.14694883534938133,0.19202671993320006,0.06471271412662352,0.11822449850035832,0.4100357957486359,0.27882839887953487,0.2783443229079405,0.1666400977921827,unknown
Q99KX1,0.16250030441267418,0.27068809173538394,0.11024800323280042,0.12859623583928567,0.13472909110730938,0.22608794203492888,0.2910967914675457,0.2867307744492112,unknown
Q99L04,0.11089868512765669,0.20799284789645403,0.09361818027695985,0.28916003514612615,0.5630514251074717,0.31278975501324824,0.14285017682770879,0.0,unknown
Q99L43,0.43783216635717703,0.21514179658194113,0.14226921298450013,0.24576392277508055,0.3654891986359022,0.2548782132965114,0.10749851865965987,0.036652362260814274,unknown
Q99LH2,0.2871951437629887,0.39281422525221094,0.21594700333648073,0.1949760961492402,0.2973538628399662,0.1946848025344342,0.1784736627237843,0.08777974456657639,unknown
Q99M28,0.1447523691861837,0.20093070049947662,0.058111117859897324,0.08718398656445583,0.12392959567178756,0.27518531470525137,0.2885965391808406,0.3518886094927249,unknown
Q99M54,0.35822773451129836,0.45802703334774475,0.11007567426924672,0.1886589738366235,0.2418887427418455,0.2117591434178871,0.11816434771703369,0.13977882178579343,unknown
Q99M71,0.43222750662386006,0.5133597329886863,0.29038860615850365,0.300384315295306,0.2690589863550134,0.1009366157656416,0.052285393449857,0.02513978560135511,unknown
Q99ME9,0.19691070847629633,0.30795120434727785,0.25292840868669253,0.13752691521272323,0.17163698045918166,0.18190959584614994,0.31153203043460054,0.18479417616158203,unknown
Q99MZ7,0.16452112536446808,0.3207189310084756,0.10905684334647256,0.14771055418090062,0.3713807816778419,0.38718828045672404,0.14640573904346874,0.09513925358996045,unknown
Q99N89,0.07717752836711844,0.11039790791354463,0.03676581753713307,0.13639093191383556,0.8438637008866648,0.40928652829900125,0.09913782500214662,0.013863944188095879,Mitochondrion
Q99N91,0.26302116296963124,0.2150757473997989,0.06585633081204288,0.17994543880827124,0.560091436610542,0.34318189907465135,0.09949601456175632,0.04090606840597009,unknown
Q99N95,0.11667590092251601,0.17472857378882906,0.08087267831693135,0.13183001713836603,0.6614617025507037,0.34243405708638097,0.14113444593217286,0.07868135652641473,unknown
Q99N96,0.07712262818514158,0.10577106174507171,0.0,0.14821626548954422,0.9249371649449502,0.41815937007756027,0.05590184410018228,0.0,unknown
Q99NH2,0.4104999139087608,0.587893328595385,0.1288796558442392,0.19798243836989668,0.24342148769827665,0.15633194973927358,0.1159343197210269,0.09006325567130496,unknown
Q99PS0,0.1501105295431076,0.2888368207005338,0.0807574200639116,0.246687724913423,0.4573572385562207,0.3699453565190412,0.10165137195183811,0.03678705387885956,unknown
Q9CPP0,0.11738673989594445,0.1535199545729765,0.073951681887178,0.10134521349711388,0.2651226774838158,0.21369885985497372,0.1662157602645123,0.4243948725239665,unknown
Q9CPT5,0.2293528466600939,0.3282399863238376,0.07789491973207514,0.17951899760346404,0.24273928758098584,0.1944762144201106,0.236846078242646,0.20284158118010157,Nucleus - Nucleolus
Q9CPV3,0.13090093583928253,0.14035734223719873,0.0,0.17524870945734297,0.6586978976424905,0.41712734361127746,0.13148133736032622,0.030762508713407518,unknown
Q9CPW4,0.25706294675215124,0.3258552744094005,0.08565451738619355,0.1780845847010625,0.21485369054373996,0.21029759006016724,0.23311049694077918,0.19406350631821634,unknown
Q9CPZ8,0.07530528404597096,0.13154342023245627,0.024259049647915556,0.18825367073930266,0.7661161540798155,0.4182138926301477,0.07617621816866058,0.019251527898625748,unknown
Q9CQ45,0.23194080082541765,0.4477707477791599,0.09656361103426007,0.3242334045636818,0.40929546741451495,0.2235689567042686,0.048930015575268736,0.03838392543797152,unknown
Q9CQ48,0.19321759341891587,0.2796012999502064,0.05498215161279959,0.10470295414267053,0.09190116228023254,0.06181261455237633,0.03416063168199036,0.6572056835435011,unknown
Q9CQ60,0.22617991505292076,0.28491882611841624,0.07022640613040738,0.07482165266376191,0.11347354804614032,0.08070464626968411,0.06721486333526838,0.6073069831700273,unknown
Q9CQ62,0.07707535798448707,0.09928538801155247,0.037430143594161386,0.1355446331939308,0.8181860090971135,0.41107910147073484,0.10920069535645374,0.024494450948891244,Mitochondrion
Q9CQ79,0.2521635472564677,0.36277845537341946,0.11258105192490692,0.11314722171731041,0.1749649486264915,0.11729773974942596,0.06411646041365653,0.44951510182455795,unknown
Q9CQ88,0.29593940180540473,0.8509611111898394,0.15201524272416933,0.39203176905237225,0.1922091196088702,0.07438877912847414,0.031412156855600996,0.014612085260305668,unknown
Q9CQA6,0.12458662799824557,0.17267856245472016,0.0,0.13642414941811967,0.7505850554833217,0.3591771880830391,0.1394688866639373,0.043532559778634114,unknown
Q9CQC6,0.09238628155332648,0.14146052785425772,0.04545665446812317,0.0733676785157521,0.1302856667954151,0.28548797750635335,0.22622309696784892,0.4539070445793939,unknown
Q9CQE7,0.21159161942511,0.34091181884505345,0.10939731958652528,0.3650112472663326,0.4600446203572219,0.2317981880591553,0.04730266924473819,0.015337167263507534,unknown
Q9CQF9,0.3207584283073355,0.48037326236393063,0.105034628302546,0.28889056261853846,0.30765485762161926,0.26354167777294885,0.06851621944336858,0.020647997051117525,unknown
Q9CQJ8,0.14022270010943327,0.17867359172433253,0.03940622737527543,0.15937810659504575,0.7519569893228362,0.33552243143125965,0.1357688683424781,0.01670601345285914,unknown
Q9CQL5,0.17938082404355196,0.34523057509164184,0.15762888533967934,0.1673951823498596,0.5605751464218737,0.3484895734735708,0.06197308699359816,0.02572306505778079,unknown
Q9CQL6,0.10246351312015593,0.1562779829694631,0.047454924140652964,0.16460391377368874,0.6890667785230294,0.43613396214245986,0.07426824382854519,0.03796922225828421,unknown
Q9CQN3,0.1340439656191001,0.22933293577773559,0.09639288675315248,0.19799095749079965,0.5993615362366255,0.36004805415281094,0.09238625332870389,0.03978108789631759,unknown
Q9CQS2,0.19451290160048795,0.3214183052810686,0.07786979088320274,0.1536597151915258,0.1418600368728663,0.1283462996243265,0.08582294978992369,0.46719688054176706,unknown
Q9CQS8,0.10833635657024036,0.24209543746078224,0.0598333670769323,0.3357612225652652,0.4269869593862707,0.42954472727764287,0.051192870730683335,0.013019434821187965,unknown
Q9CQV7,0.19328986353730063,0.29469664158549275,0.07442275573052667,0.15490044511768025,0.40550316335362085,0.2595876132070538,0.18554634684333488,0.15212679044121544,unknown
Q9CQX2,0.23579586803661548,0.42105477988272544,0.13098762560099864,0.36890061564850357,0.46000974734444955,0.15251960806800652,0.05340320108475043,0.016687738039094246,unknown
Q9CQY5,0.2224031964441598,0.36349532171144844,0.17514760204552868,0.1550032807391185,0.3237061126319535,0.2357788559409165,0.1529296495421945,0.15634759902410467,unknown
Q9CQZ6,0.13398181975729803,0.20852065178938875,0.06529378123233581,0.15189344651183878,0.7891841244629019,0.2998412844304162,0.13344071653394912,0.012355718476136592,Mitochondrion
Q9CR20,0.16983095818919244,0.35233218536989985,0.09004545773491272,0.36245001590828174,0.40856968920326636,0.28311849697260993,0.05826231431820271,0.022491293293362302,unknown
Q9CR21,0.04157711919816588,0.057023462103826354,0.021389478212964566,0.13535957447924343,0.9501283029447068,0.38949342030201944,0.10883699735611478,0.008706932438634806,unknown
Q9CR23,0.27116937608902264,0.7625984454790706,0.0975696876685671,0.3604487543891187,0.19102588844117044,0.12675445439111344,0.08276974348687406,0.03497931349931725,unknown
Q9CR24,0.15342347373036455,0.2210164769759343,0.10668680144781624,0.1555324272554227,0.6834684102482297,0.31800734599568514,0.11065454136119945,0.039145717077413086,unknown
Q9CR47,0.35494927741981197,0.4224593324522188,0.10921542932508603,0.17320249782768415,0.29105952739841207,0.15422594893626926,0.04837009508072512,0.23916810032836466,unknown
Q9CR59,0.09015580236296862,0.1236733138458394,0.02838089691419407,0.1370141424939095,0.7152865028359641,0.38957814198277496,0.10179827233087856,0.09147513314744715,unknown
Q9CR60,0.35204088324285965,0.4001101534006918,0.19080878523945843,0.20607187817361608,0.479303468620824,0.2012619612548618,0.05734498810690787,0.0350707368919664,unknown
Q9CR61,0.1780302923397544,0.24079286206060943,0.09639310767639175,0.11458471742311951,0.5223852354529034,0.28667937768500523,0.21527270871953127,0.0983905618179066,unknown
Q9CRA9,0.27128227475819006,0.4414739585143112,0.2052174246351669,0.2778523356807533,0.27881849116289364,0.17190000577518258,0.09836940155930134,0.09452611277658947,unknown
Q9CRC6,0.35763372475610916,0.7113034061764042,0.16571771034232669,0.28959067838159147,0.21651174663633613,0.11208215708581289,0.06298146687450222,0.05871451142085199,unknown
Q9CRG1,0.3562374591644406,0.6950899189399983,0.17808029462876276,0.43305116906628216,0.2361282116768939,0.051717331395480876,0.013992822845184598,0.0052835753094387355,unknown
Q9CSH3,0.16615485980560019,0.20565137511889492,0.038079319255260514,0.10006923838943406,0.1754816589689078,0.27326881337889913,0.19399761997544565,0.37883001119802767,unknown
Q9CSN1,0.1553067761540337,0.2413259916835121,0.07261216554794356,0.11141681778030656,0.16794921121410203,0.30073438228236504,0.3042367470598919,0.2459555117794969,unknown
Q9CSV6,0.5875584437527276,0.5312835515140776,0.23841077564130067,0.15148857649979391,0.20021651960165782,0.10698940338101608,0.06792225593545648,0.11870873478893812,unknown
Q9CUN6,0.22044442801423425,0.4529439251032428,0.02246750330846651,0.17364077107597511,0.11222117098719404,0.05941255993508193,0.007227053144819851,0.5368877283498568,unknown
Q9CVB6,0.31474672495835737,0.42533591058473763,0.11701283058417784,0.21862404117433784,0.21888221169514277,0.20104992349490605,0.12950068149033342,0.15778499704884708,unknown
Q9CWE0,0.17076850981288877,0.24463857441068365,0.11191232455713314,0.1737264055371841,0.6456029094737984,0.45216845972883746,0.0,0.0,unknown
Q9CWH0,0.15021025857288117,0.2146947754404118,0.08640171045072048,0.09573601128556855,0.1796547811475868,0.5182899616648646,0.26701641245360297,0.11635841397925822,unknown
Q9CWZ7,0.42211624729198605,0.8374361089619096,0.11856766884887478,0.3376448523952839,0.18307275457379873,0.07155807906597439,0.02259752110019111,0.03421701562248079,unknown
Q9CX13,0.2077253971986364,0.4637687913715227,0.16456297705941736,0.35691414298150625,0.28220977251933904,0.1357976109201991,0.08595646769762698,0.09960895598233058,unknown
Q9CX34,0.14116428455418614,0.17860947564847876,0.05796059583942661,0.06616821729947518,0.08985486669630013,0.07491188312841197,0.06210590318243706,0.726753844995002,unknown
Q9CX56,0.13095173397680707,0.23231761064528678,0.1296944327064823,0.08516505831529214,0.14928749716487222,0.10771693367288573,0.12117972911451093,0.5594425254007697,unknown
Q9CX84,0.16742779610216713,0.2821322201887313,0.05488870004295312,0.17424199733985712,0.6696296750952724,0.3271382831849628,0.07348580141601105,0.04124148492424744,unknown
Q9CXE7,0.21270497904684071,0.3494281620549595,0.5339634152139826,0.1874146660284738,0.2789583048264237,0.13983941266100047,0.11987808460010706,0.11042846228541342,unknown
Q9CXJ1,0.26054095010718903,0.3467592849000738,0.06878632787184827,0.15627367297711386,0.4932483842581251,0.22525741824662762,0.22871924739290841,0.04457207881620063,unknown
Q9CXW2,0.43754017046217,0.8811167981507492,0.13774541875643795,0.33995660183703263,0.22065408313988508,0.052306097615726695,0.008097672194578211,0.003517939407726082,unknown
Q9CXW4,0.29759552577234294,0.2905960420854444,0.0,0.11217243144389269,0.27845995068053636,0.17765148524868626,0.4631658568419105,0.10286710661597614,60S Ribosome
Q9CXY6,0.17764945067259583,0.2604647395553327,0.049215874950651495,0.15339738714514597,0.20764909885903096,0.27597203450279,0.1772132378725541,0.2908628316818829,unknown
Q9CY27,0.29231341423800744,0.3754832592034956,0.39015973152798733,0.23324226655909264,0.26926641717343286,0.1872511193317341,0.11872407060539102,0.04972343628848913,Endoplasmic reticulum
Q9CY57,0.131814433002854,0.13099230641024293,0.04398370023246497,0.08329436475362638,0.1085132020521079,0.22639526755841485,0.5982680823904242,0.21366065084234906,unknown
Q9CYA0,0.19771868149536223,0.3855561855994767,0.1475012556685625,0.34424797254463274,0.39001096340966196,0.19395037786092933,0.10288896782857958,0.03500458336731609,unknown
Q9CYD3,0.1300579710635608,0.24088676441467327,0.07149376841987956,0.2976542250668254,0.46182355904927164,0.30581829093977514,0.12831724466746408,0.052712370252332316,unknown
Q9CYH2,0.25443958906261743,0.4681099330664328,0.13604799065519857,0.2359648843617461,0.34419301978411365,0.22809396160932469,0.07523238894386033,0.09490993636176927,unknown
Q9CYN9,0.16674758669495493,0.3164062788273195,0.12074114676454008,0.22323300312217245,0.2936907991887872,0.37283817012198556,0.0952734336365541,0.1164510123125511,unknown
Q9CYR0,0.34620785619681466,0.4072208983258185,0.17118221079792748,0.15629891119825384,0.48669106757750275,0.20469940182976407,0.07798461424890395,0.06578901067489995,unknown
Q9CYZ2,0.25254480560380865,0.34447283479331486,0.09654171624170077,0.15668105260240567,0.19016890488963228,0.13124238009442787,0.07846899876902325,0.394330084059364,unknown
Q9CZ44,0.15093075242360873,0.21257553598290604,0.0620693501549077,0.1544815471350622,0.3845055425012363,0.2188489382480585,0.06679637187694223,0.3437126187895148,unknown
Q9CZ83,0.11632250789488753,0.16246307888084993,0.06874473920201209,0.12056831398261839,0.8222080451158088,0.36529021740772144,0.09009286599806754,0.027810393767657975,unknown
Q9CZG9,0.5044401276094715,0.40663902419890186,0.14338965040365614,0.1893506148659848,0.2556319004359493,0.18318150861045182,0.1452166316261185,0.06772658831245952,unknown
Q9CZP5,0.1707529722867572,0.2609443146053381,0.18836501137929212,0.1719747917044389,0.5092869208870875,0.19902471793190873,0.1539504826517188,0.12551350138340467,unknown
Q9CZS1,0.1655455695440489,0.1594116008532742,0.07045217850481604,0.14092365820645814,0.7694067305897898,0.3121180243386145,0.09457684071556675,0.054242397308213154,unknown
Q9CZV8,0.4291846165248639,0.37801039571307393,0.1184107850188424,0.16293934809763405,0.14932477600322736,0.17860623695952732,0.15274806351831233,0.20897981088487202,unknown
Q9CZX5,0.32559999076265145,0.3731090492820132,0.10105446872626467,0.1690032320712154,0.20150924550711558,0.16611780492925698,0.25339528863985894,0.1701063464609375,unknown
Q9CZX7,0.26966789919793704,0.4099864451882434,0.14831555975507354,0.24852957038340462,0.21418718480016044,0.08136703223697098,0.05490101783167948,0.298703013333354,unknown
Q9CZX9,0.2811060989003315,0.3852768708393544,0.14417711231659694,0.2506489685892296,0.3331124239111998,0.23218998599451726,0.12461137160828757,0.06470044623256004,unknown
Q9D0D3,0.17539850458042403,0.2669772852377219,0.07387126296908011,0.12640653101858604,0.445401169942032,0.468009085182673,0.11951763685504087,0.05949038339736277,unknown
Q9D0F6,0.12720111035523704,0.15867242490757696,0.07282902042077685,0.08050529532819714,0.1584213327827349,0.5564410597076618,0.2318796826510587,0.17751327722795826,unknown
Q9D0F9,0.1828182696343118,0.22194335992264014,0.04968384235334645,0.06451469709576457,0.056282127144955806,0.036243576287666945,0.02697382826960096,0.769310905261754,unknown
Q9D0I8,0.16179880099571925,0.2568420250212409,0.14312034497499612,0.17500128956257682,0.22785096474413816,0.20156935397012798,0.30628427684236925,0.1925581196582671,unknown
Q9D0J4,0.2062023034041621,0.21710815761293373,0.2934638488120971,0.08597711230173682,0.18183594947213538,0.08807681869410953,0.040310525577251406,0.5146429009656148,unknown
Q9D0J8,0.3081864572368117,0.31707809166539463,0.25552225700283776,0.10552132673542372,0.18274803510639526,0.1916449667235612,0.17738423034995673,0.23882156564887796,unknown
Q9D0K2,0.14720727844115938,0.13772396487426963,0.11444479831813395,0.12963275483701553,0.7169996051893905,0.3363051611031474,0.12264292917681914,0.05311189739242782,Mitochondrion
Q9D0L7,0.1504502230374127,0.26316118285017825,0.07059175598801373,0.09461655961914314,0.22388298938712534,0.17574149310850296,0.10513663767408246,0.47010596408990346,unknown
Q9D0N7,0.13408284237136733,0.07223153118265105,0.4321918018427373,0.03859854301150449,0.06928660902878803,0.0292576415735886,0.9382053310485938,0.03658265598695092,unknown
Q9D0Q7,0.18433808782235875,0.23803296975551078,0.10223839792492634,0.1445687154104748,0.35647644873083095,0.2345987793306611,0.3678674578103133,0.08904034416817037,unknown
Q9D0T1,0.2227001813362901,0.3010222591559191,0.13239775862415976,0.10771414399233391,0.13343497886028405,0.13467078947686564,0.5256022787343457,0.15315105575258467,unknown
Q9D0W5,0.21441346850296428,0.2856340236852807,0.05061642926197762,0.10425322502631153,0.14355027360027658,0.21545583541073202,0.07810147459833418,0.4633735510983039,unknown
Q9D142,0.12455619962647964,0.22809904322326954,0.07953657771088561,0.08664185914461421,0.11436418945601663,0.28034005584316424,0.08869376887398614,0.4918207736662953,unknown
Q9D1A2,0.17299755786536447,0.2518406018658449,0.05077078287114622,0.08671632253502948,0.12632096906482113,0.09821662082402959,0.04850362301084661,0.6373667674425182,unknown
Q9D1B8,0.22044652793944003,0.26708413613778803,0.0753164936773982,0.15804413637224826,0.21194810664968985,0.4988946779624672,0.214451803556778,0.04555253553143437,unknown
