,n113,n114,n115,n116,n117,n118,n119,n121,markers
Q6P5E6,0.2499784117600724,0.657486326417408,0.0,1.0,0.28744213239565103,0.6778580929436553,0.18634379120511968,0.8784867455027086,unknown
Q6P9J9,1.0,0.9226198571202082,0.10535229933780695,0.5991360398875751,0.45281532831859556,0.8044897579334516,0.0,0.651000234265971,unknown
Q6P9Q6,0.27971377365250855,0.6029214963049151,1.0,0.850985123670385,0.3257887737134526,0.14089744695873185,0.13811790182560818,0.0,unknown
Q6P9R2,0.09199393435399753,0.1198571950814609,0.0,0.09766365612372008,0.06894349345393291,0.18239420447217367,0.08254315495181495,1.0,unknown
Q6PAC3,0.7232249125299655,0.7781398102791195,0.0,1.0,0.9105635244004062,0.7989339467373284,0.8072246453174576,0.2365489718231302,unknown
Q6PB44,0.3995229491156009,0.4573562258580676,0.0,0.6725154683064368,0.775289198945598,1.0,0.8489109277390302,0.8421797207485936,unknown
Q6PB93,0.19413800171183695,0.3212201498735047,0.0,1.0,0.521589221404317,0.37530037847748826,0.01323873568201064,0.004396061293641897,unknown
Q6PE01,0.24508196024454346,0.3271097471789337,0.0,0.2889671473613321,0.3113165295457647,1.0,0.8599957553892196,0.8305674288007819,unknown
Q6PFE7,1.0,0.66800224782927,0.7407279104195493,0.43206726467793327,0.24508190943840646,0.2680073682772446,0.20231400477904155,0.0,unknown
Q6PHQ8,0.5206954628391063,0.43060431049801656,0.0,0.47742165321154645,0.30440339212899903,0.6703503047364403,1.0,0.9030878207550397,unknown
Q6PIP5,0.09368021345620961,0.03167217239078393,0.0,0.06750333251293986,0.02509104468554514,0.04562025110461267,0.02278902543228725,1.0,unknown
Q6X7S9,0.16007114125192415,0.22970701842655433,0.0,0.2474314867557288,0.1972625257021814,0.18773846868765895,0.06420635134561614,1.0,unknown
Q6X893,1.0,0.5819559064414931,0.16299941785929642,0.4202681543449824,0.30375226780201764,0.3781066594600402,0.2187878728296851,0.0,Plasma membrane
Q6Y4S4,0.35128286154002925,0.3364119361013047,0.0,0.47760401874378466,0.504130886657117,0.4859813501810018,1.0,0.7501777581789365,unknown
Q6ZQE4,0.5220802664510452,0.38728808775253726,0.10157947197606705,0.34262704716704623,0.2630813778102321,1.0,0.26406293090859334,0.0,unknown
Q6ZQJ5,1.0,0.8280154635340534,0.0,0.8324881780425099,0.5068260054210953,0.26747731201234093,0.0562804098771487,0.0046638011633519695,unknown
Q6ZWM4,0.14931845173873529,0.16649744798569238,0.0,0.14040009676274856,0.08708750367197224,0.16003877049726975,0.3017285703352275,1.0,unknown
Q6ZWQ0,0.3303021352494079,0.3324009781101322,0.0,1.0,0.8849967696436292,0.7766678808232301,0.1711981563612968,0.2084572270737604,unknown
Q71FD7,0.21700842199482182,0.16376758367512412,0.0,0.15865893665874792,0.17296814147157943,0.3494009304013004,0.19305373848973617,1.0,unknown
Q71LX4,0.7318216765434945,0.7989835397067715,0.0,1.0,0.6599044595988505,0.5488861550985904,0.18791663571721023,0.15242430000254403,unknown
Q766D5,0.4961913699044114,0.5026106443111321,0.7880330940377428,1.0,0.6945900420721477,0.42886825089251096,0.2809662601527258,0.0,unknown
Q78IK4,0.07470342471446437,0.20574795476622204,0.019408298993656748,0.259469712981385,1.0,0.6225959370639471,0.17274773761925183,0.0,unknown
Q78XF5,0.3377228427252922,0.35552990020146075,0.21976240264372351,0.9995516824974632,1.0,0.9915554373132742,0.33174583671254476,0.0,unknown
Q7JJ13,0.07198095458620792,0.16055598838046153,0.0,0.19602849936575895,0.18223157818382849,1.0,0.1468183782905534,0.12955604321582453,unknown
Q7TML3,0.6377624896973494,1.0,0.21325151996756905,0.5257979493515387,0.20523240039028268,0.09205087445641853,0.021081335184525152,0.0,unknown
Q7TMY8,0.10581735709356707,0.07877426092609016,0.0,0.15022534709605037,0.15585856791331193,1.0,0.20377340381859482,0.9245448822010132,Cytosol
Q7TN16,1.0,0.8731022197684446,0.0,0.6077875219369347,0.4939016544198632,0.38358939032261763,0.028789755876521425,0.12090978440192476,unknown
Q7TNC4,0.36272791595779375,0.3455238277330487,0.0,0.6082694768639999,0.49390846487956974,0.7951202703587168,0.8725870815966531,1.0,unknown
Q7TNE3,0.11738278467245249,0.10070625186524472,0.0,0.07032452641179207,0.08086895947925897,0.3270994348553825,0.2301941118153867,1.0,unknown
Q7TNG5,0.34843972155292047,0.2890462320738814,0.0,0.4221087119846558,0.23477752771027166,0.29717142950851505,0.18902675542167477,1.0,unknown
Q7TNH6,1.0,0.9688819528744655,0.23026737062292407,0.9839913272517792,0.612879195866187,0.19996307377666264,0.08461445095587271,0.0,unknown
Q7TQH0,0.13117587504455472,0.24904321455213774,0.0,0.47033947819196337,0.5790497722297356,0.7473818836797729,1.0,0.45542972509680585,unknown
Q7TQK5,0.22524688704397292,0.7080720329220631,0.29269291994084967,1.0,0.30649913239174936,0.4269691647637843,0.32573014262691485,0.0,unknown
Q7TSH9,0.03422871036788431,0.06282797158674842,0.0,0.14102317753809465,0.12594493250812877,1.0,0.2627044350348371,0.19573907556908152,unknown
Q7TSS2,1.0,0.3580302385838928,0.0,0.3300183387039279,0.702730283882873,0.6848100300790443,0.09791982144211356,0.24264212863463525,unknown
Q7TT37,0.1808021981492864,0.2776815653329386,0.0,0.28993247656925636,0.19322793400476576,0.3015109719013407,0.24290857775317443,1.0,unknown
Q7TT50,1.0,0.7728606850283462,0.0,0.4316632451969877,0.3557504367555369,0.40301441181870984,0.1942426259877621,0.00022271017425072457,unknown
Q80SZ7,0.4965680135891349,0.6475178899780248,0.07140241630480358,1.0,0.6512089120616248,0.34303893917209616,0.13475892868969558,0.0,unknown
Q80TA1,0.6853949722851461,0.8225793814435178,0.2602506209790463,1.0,0.6303514533715238,0.7826369797403351,0.13309899949913165,0.0,unknown
Q80U63,0.25203621144536253,0.2822755725016126,0.15099417191767056,0.4824769046008147,0.8454971453529186,1.0,0.28272905720455765,0.0,unknown
Q80UJ7,0.7605841538618578,0.7781946356479942,0.0,0.7749132960275639,0.5225150867513133,0.46052656167710104,0.3237238768787262,1.0,unknown
Q80UM3,0.01037370880354309,0.08574634248421349,0.2642000867553494,0.17202833077840074,0.0,0.1273591713978229,1.0,0.1485869968871257,unknown
Q80UM7,0.34151135081372536,0.5231489699117422,0.24107246757808512,0.6891779556611095,1.0,0.6915684055198031,0.11588919321608591,0.0,Endoplasmic reticulum
Q80UW0,0.9125731107314282,0.9415091799301063,0.3899621059318931,0.6684609134805579,0.8564743849637375,1.0,0.19610453197336397,0.0,unknown
Q80VD1,0.4084436126525203,0.5699327473405791,0.0,0.7947560400455825,0.6254418316407504,1.0,0.5937742481897645,0.6548380746830562,unknown
Q80VL1,0.21674096752630106,0.31688272458237127,0.06182775826132265,0.25322271532617174,0.4734799417192772,1.0,0.11150186199520327,0.0,unknown
Q80W47,0.10265177014450003,0.12154951325263279,0.0,0.12583088396286723,0.10709799018720194,0.13203694741515784,0.05942508043646659,1.0,unknown
Q80W93,0.08223756547412366,0.07348211579228613,6.672994447638582e-05,0.04050393801413893,0.016760490340063244,0.0039007061335166455,0.0,1.0,unknown
Q80WE4,0.1785948107625188,0.11404192571144729,0.0,0.1422063706299744,0.20317243052648243,1.0,0.419811207417366,0.07414871864997764,unknown
Q80WG5,1.0,0.5865609572524527,0.10312885821466874,0.5731311496950999,0.6273095684783712,0.48394444036779644,0.0,0.06566167523948577,unknown
Q80XH1,0.7342591816674993,1.0,0.23142470192832923,0.6855969744186864,0.13254557881184148,0.07994987060963252,0.0,0.10302696061331586,unknown
Q80XI3,0.23045708584771604,0.220345454719018,0.0,0.3762102844038668,0.40152829013349084,0.694626023775683,1.0,0.9844589711584363,unknown
Q80XL6,0.12006689611963114,0.17328991136866861,0.0,0.3271012892195481,0.4555728529917343,1.0,0.16266394690797709,0.049287044883463915,unknown
Q80Y20,0.8197785965748352,1.0,0.15255171124303535,0.9214880485878335,0.5565843908539477,0.16042033072961354,0.05479775736144272,0.0,unknown
Q80Y81,0.11318672042624389,0.17152181692847643,0.0,0.26691620696279683,1.0,0.5758140663948595,0.12406036798139863,0.5649781019205006,unknown
Q80Y84,0.17353721168600958,0.2031890158442818,0.0,0.22821281995100395,0.15886742032152343,1.0,0.07554163049645701,0.142389678894969,unknown
Q80YE7,1.0,0.6289427501465463,0.006083580333668868,0.8620302147385334,0.8034532212414627,0.6704660524495315,0.6273973521112284,0.0,unknown
Q80YR5,0.0,0.037522491450740304,0.005217643068678698,0.3397348004066682,0.3820586148450431,1.0,0.6523227941794689,0.43940079531392645,unknown
Q80YT7,0.11616999296208967,0.22060916105952114,0.0,0.3257820501561328,1.0,0.6975241765160958,0.2264179238898063,0.06963416136315011,unknown
Q810A3,0.9335180373655723,1.0,0.0,0.8959518062152194,0.9675593046261497,0.6955573983370589,0.4795353575090164,0.46112481191046756,unknown
Q810D6,0.16186745659382187,0.20909859990960603,0.0,0.13762388314481294,0.07969947134950793,0.22520307950333585,0.09770227726513055,1.0,unknown
Q810I2,0.7801078573769495,1.0,0.14023455107713573,0.9491502218092345,0.6393678277633178,0.24539939019474039,0.050207622946715436,0.0,unknown
Q811U4,0.1440541833058167,0.13728985048697356,0.11541749740949016,0.3220407692735087,1.0,0.6653461432085869,0.3031916681784567,0.0,unknown
Q8BFR4,0.4337247289774869,0.5061880577317148,0.0,1.0,0.7128067446920474,0.20801208203043342,0.01250840713839143,0.2311446611015936,unknown
Q8BFY0,0.7797909975187018,1.0,0.05530766050508318,0.7148751951828255,0.4338012236682574,0.19395098698048105,0.0,0.29356221887104766,unknown
Q8BFY9,0.06992693848765366,0.07810469806071527,0.0,0.07807859684493183,0.03440504639190078,0.04634692284244233,0.007129229605854749,1.0,unknown
Q8BFZ3,1.0,0.7987672006105779,0.22754363684816953,0.6150482712602585,0.24377085438371865,0.29318329362487194,0.0,0.392694080205212,unknown
Q8BG32,0.22644584213135546,0.15534134295969995,0.0,0.13054309807397016,0.05664643245189078,0.1215631146628634,0.03404995864287294,1.0,unknown
Q8BGA9,0.046711587247233094,0.08303657379883471,0.010172629668587766,0.28566672480062244,1.0,0.6878139493118202,0.07784729004050125,0.0,unknown
Q8BGD5,0.4371097238329915,0.5383660022236869,0.035180290357190426,0.9939705628714115,0.7673812555896905,1.0,0.14068005012596468,0.0,unknown
Q8BGD9,0.19544674082453992,0.11097688986713959,0.0,0.2149772802058298,0.1468609541031332,0.2194636025852439,0.25289331456729475,1.0,unknown
Q8BGR6,1.0,0.8515683764176033,0.4498763976410809,0.7746858314545726,0.6031130737782483,0.30549204084321385,0.10704154328056374,0.0,unknown
Q8BGS2,0.05214627820784352,0.06401173484703387,0.0,0.038800860338110664,0.014355775412720472,0.061277349122580434,0.01048189527608002,1.0,unknown
Q8BGS7,0.33760978040219874,0.49290694057566864,0.1006365429901438,1.0,0.7734423878639489,0.6703946918979422,0.138312917669199,0.0,unknown
Q8BGY4,1.0,0.6661775057795094,0.13059082317302712,0.4703443035690493,0.26935878502548644,0.20128003896412922,0.055918497756559,0.0,unknown
Q8BH07,0.07869799857441075,0.23445285393577056,0.0423099785873666,0.2519603268283897,0.2510200501778318,1.0,0.22769403984560876,0.0,unknown
Q8BH57,0.5595280878825061,0.520962247268811,0.0,0.443773100452737,0.3518619676757127,1.0,0.2828987010848673,0.15984035689412246,unknown
Q8BH97,0.214673032990134,0.46988222574913036,0.036387150080943016,1.0,0.8368750745623946,0.6092003292197986,0.028383323328849616,0.0,unknown
Q8BHB4,0.1985838029755812,0.21991935952529357,0.0,0.13023835396298336,0.10408652485221834,0.2279352294279549,0.4373763481663061,1.0,unknown
Q8BHG9,0.0811416745623015,0.10920977928462595,0.0,0.08197220556819017,0.12220715976704116,1.0,0.3015425110081375,0.5328370936258943,unknown
Q8BHL3,1.0,0.6250008252452062,0.0,0.5683462692518154,0.6130735188170449,0.40675710632481343,0.6787076179198296,0.2939894083538799,unknown
Q8BJU0,0.3117996804710331,0.49000949742145183,0.0,0.5106212200679756,0.38110394554877003,0.2683467741162478,0.1872140002729381,1.0,unknown
Q8BJY1,0.03622554561901868,0.057358443829874074,0.0,0.0392743688687972,0.017655334994092102,0.020152030621031294,0.0028613373554348255,1.0,Proteasome
Q8BJZ4,0.023115198853190955,0.05166424684183727,0.0,0.23174087859791487,1.0,0.8100975634176905,0.28103964215063193,0.033485505155040174,Mitochondrion
Q8BK08,0.09126435879015028,0.11846034494121917,0.10227989773418668,0.27661372138859786,0.8815627221614432,1.0,0.46350995776236315,0.0,Mitochondrion
Q8BKX1,1.0,0.6616301514522933,0.17968501296640377,0.23019771935933048,0.11026138430249281,0.024264466213240337,0.0,0.09557458700264244,unknown
Q8BPM0,1.0,0.7112677268138091,0.1091962488033896,0.5246609324067725,0.3375842740417805,0.30147684299902133,0.1056419331878288,0.0,unknown
Q8BR70,0.6007761875341712,0.9078496109443812,0.8901837548872468,1.0,0.5109027110627457,0.32671780415878376,0.19084903146611523,0.0,unknown
Q8BRB7,0.09190232904381516,0.0,0.0,0.18374400046098516,0.16235477603758475,1.0,0.870966546790442,0.151288954404407,unknown
Q8BRF7,0.6750552556556988,0.7726614696107691,0.0,1.0,0.7577880118425809,0.8128694800590093,0.02013058821004173,0.26782216515256535,unknown
Q8BRH0,0.02072378295842662,0.11453908709029174,0.12787377619018775,0.8245671460698355,1.0,0.8409866805719888,0.23044096752115853,0.0,unknown
Q8BRT1,0.8176343537412822,0.7450754466896337,0.0,0.2951475712337266,0.2251541949920109,1.0,0.7351568510323276,0.3123755199620759,unknown
Q8BT60,1.0,0.7449593816492532,0.0286501086525891,0.6866274556229418,0.3832828658510357,0.1996998343257878,0.0,0.2628204047870235,unknown
Q8BTI8,0.15543584679213107,0.14052281440287362,0.0,0.16456352935924837,0.1367684209805797,0.5074372085888492,0.34000408774843394,1.0,unknown
Q8BTJ4,0.36795285645868453,0.9164673907381188,0.2450654757785847,1.0,0.3661422805712898,0.07327271202814098,0.0013264203940148715,0.0,unknown
Q8BTS4,0.14116983746527054,0.21128321221933002,0.0,0.311485478671977,0.3737745806805062,1.0,0.5196247802530208,0.3421528515996774,unknown
Q8BTV2,0.812955976095744,0.8285131504510709,0.0,0.9672838373241457,0.7754838805367668,1.0,0.2634313367260166,0.264970949216487,unknown
Q8BTZ5,0.4121576779473587,0.8265767633971963,0.11413041814468776,1.0,0.6205420926444114,0.33036754003509106,0.0,0.07030028188423272,unknown
Q8BU88,0.015570580277891105,0.04372821699550399,0.024698778754750687,0.21016104656068585,1.0,0.5488783267354057,0.1991399491985426,0.0,unknown
Q8BUR4,1.0,0.5557124526828658,0.6409079852191739,0.31296956371073437,0.0864334057583487,0.4356431065330055,0.9204606789181166,0.0,unknown
Q8BUV8,0.4451753779303981,0.6626297840006911,0.04642219030444222,1.0,0.6400430629162598,0.4267511519013553,0.0,0.06424831688732795,unknown
Q8BVE3,0.7648422102342064,1.0,0.0,0.9073733247670865,0.31411761904537283,0.3971532845807872,0.0552869724116144,0.7557268926533662,unknown
Q8BVI4,0.12841182326037004,0.12326775184125874,0.0,0.04857564082929428,0.11589494223148042,0.15782497434548295,0.20395153060708107,1.0,unknown
Q8BVI5,0.5866565173916604,1.0,0.14913509400081237,0.8272042380883606,0.38399525050831607,0.2874291210198714,0.028379096861788824,0.0,unknown
Q8BW10,0.13781013427187042,0.11213764497636135,0.0,0.20142838477327765,0.12788348471883224,0.1435432069052976,0.3893263596522827,1.0,unknown
Q8BWU5,0.18860338729124115,0.14361747376218348,0.0,0.17330370039544354,0.13587622148239414,0.1316094467155005,0.042696718037683774,1.0,unknown
Q8BWZ3,0.24664552107768697,0.28379269250374567,0.0,0.3528744353545221,0.3252914567162964,0.49039020943760897,1.0,0.42995877493444934,unknown
Q8BX22,0.1804333600749166,0.1041859864509101,0.0,0.09731691465355051,0.09883707557459531,1.0,0.4240013270544431,0.05237596685272169,unknown
Q8BX70,0.7519751554108864,0.6711361774138509,0.14264707046552924,0.5339596480241154,0.872431376763953,1.0,0.19952745363940283,0.0,unknown
Q8BXA1,0.06278718732412836,0.35519404188257914,0.0,1.0,0.26001326486237314,0.4829185274861868,0.04703972523216431,0.0007540054851853596,unknown
Q8BYB9,0.24723905904934348,0.48408927641202487,0.0475962079635779,1.0,0.6285306001517952,0.550935919189615,0.045028529511355025,0.0,Endoplasmic reticulum
Q8BYK4,0.4192297163753271,0.6799404628887916,0.09323181229255634,1.0,0.7501098061926196,0.5910037758547292,0.10810850030169389,0.0,unknown
Q8BYM8,0.26087285562027707,0.2720006174317929,0.4195247030834601,0.31188672083180025,1.0,0.6784436346773477,0.3620890782523443,0.0,unknown
Q8BZA9,0.08514395183987067,0.13219216701628936,0.0,0.10708472436752006,0.1451046910084293,0.15052690185347348,0.03250948986527796,1.0,unknown
Q8C052,0.17450752645833112,0.18886105600905365,0.0,0.19572079599385592,0.19874573712018784,1.0,0.3695617889504126,0.8392320387491488,unknown
Q8C0E2,0.21176729927685312,0.7347709206129974,0.13826003175934684,1.0,0.28683192305066985,0.06885304534894579,0.0,0.04794764752705647,unknown
Q8C156,0.2706371636145748,0.4441789574747907,0.0,0.7516352616117831,0.5793951812029929,1.0,0.6127848052414138,0.48327831552488865,unknown
Q8C176,0.0704020121551537,0.009071168569025284,0.2585322127494441,0.029692874171376667,0.010408226744372438,0.004375293568676808,1.0,0.0,unknown
Q8C1E7,0.2551815106347768,0.4760985108430375,0.10950009430975186,1.0,0.7987339992210036,0.7769511263808105,0.07619733740780363,0.0,unknown
Q8C263,0.16737926641234563,0.09458922019633216,0.0,0.11310285267422311,0.11920835107606932,0.6224871063411542,1.0,0.4472520310060229,unknown
Q8C2E4,0.09961359870783318,0.10098798616069087,0.0,0.3500930754650833,1.0,0.7097333874588815,0.14255997855734107,0.12047227596476456,Mitochondrion
Q8C3P7,0.21672022533110227,0.30835194839836333,0.0,1.0,0.3003952117344016,0.30097770755947995,0.3465562970767112,0.04380002151354974,unknown
Q8C5L3,0.07037847481319083,0.10362780090478556,0.0,0.17998680830782401,0.19828278121798304,0.23242921910231062,1.0,0.055217391624334346,unknown
Q8C6G8,0.13532940554121228,0.013163264829822793,0.0762136591533376,0.07868640914358312,0.0,0.3416123291698388,0.0961262435175634,1.0,unknown
Q8C7E9,0.022325124916751003,0.04200188563453212,0.0,0.040606225308267456,0.04463627562556275,0.20528643019105317,1.0,0.17981817186509216,unknown
Q8C7R4,0.08135739733015142,0.12093057530353905,0.0,0.09726716563337308,0.05655259991542841,0.08743226731075587,0.10022554090289935,1.0,unknown
Q8C8H8,0.7448707209197227,0.8557889025576552,0.12219944316925072,1.0,0.6150920817848182,0.18149946966242284,0.054655980436244256,0.0,unknown
Q8CA03,0.9874320820315954,1.0,0.11738561499721283,0.9351953671933012,0.5027175987270553,0.16060155905389414,0.020718104594019033,0.0,unknown
Q8CAV0,0.7907934735250379,1.0,0.08025404990813068,0.8791002860232019,0.5023117703777623,0.10961747100949479,0.054616019191409154,0.0,unknown
Q8CBW3,1.0,0.7620798817049829,0.0,0.4707732372136003,0.49373496797906496,0.35997448580426383,0.13455337154217256,0.013442726841755554,unknown
Q8CCG4,0.02402343962787325,0.018221415749751016,0.0,0.03741314878185875,0.05692465373845912,1.0,0.4802885416200837,0.06416762094476186,Nucleus - Chromatin
Q8CCK0,0.03586888831944627,0.06030224781441143,0.0,0.06779697470246622,0.09788110261440958,1.0,0.34366537830263927,0.05805899582145812,Nucleus - Chromatin
Q8CCS6,0.4914072909659885,0.2961054190316651,0.0,0.2447255398659639,0.3427298618096444,0.37084583045200187,0.1475867257018566,1.0,unknown
Q8CDK3,0.6053659995918892,0.972127177857743,0.0,1.0,0.535145673386949,0.22023308910657088,0.0036680195924788804,0.8950941318276615,unknown
Q8CF66,0.7245490167580869,0.8208628158868294,0.08865382776338591,1.0,0.4602490087335161,0.116407606932644,0.0,0.19451978588518057,unknown
Q8CFI7,0.5293553471983093,0.6655024914060078,0.0,0.5617332110444214,0.4589313538831203,0.7995835119295592,0.1956285488258304,1.0,unknown
Q8CHR6,0.7688799233048343,1.0,0.1675134653195771,0.933175829682897,0.6107432921369755,0.1890963355421406,0.0,0.0,unknown
Q8CIB6,0.14246641880823782,0.8592187252632749,0.21947618355258308,1.0,0.44663129174130456,0.6312674518278569,0.1175170718106751,0.0,unknown
Q8CIW5,0.9343957547022871,1.0,0.19964878314111692,0.8526253015528712,0.5266492830977816,0.17625212537166593,0.030271609635446124,0.0,unknown
Q8JZK9,0.13997765278752147,0.1414102992473181,0.0,0.11107860384473689,0.03911630849213162,0.07603833918217778,0.04699717903219036,1.0,unknown
Q8JZN7,0.09716439489042258,0.12164569653262057,0.0,0.3587119410637907,1.0,0.8636519104633775,0.11326220011517396,0.02220109037777172,Mitochondrion
Q8JZV9,0.5769959115657439,0.5891004409591662,0.0,0.3939890680192288,0.49167304005495466,0.5774942923011844,0.13280960024959088,1.0,unknown
Q8K019,0.13884726995785523,0.16771491601480795,0.0,0.18476048082218421,0.22754602824711861,1.0,0.394860895110765,0.6867159891158578,Nucleus - Nucleolus
Q8K072,1.0,0.7003147313784256,0.44211769276455976,0.6404522584721984,0.7950349841727598,0.547067412245981,0.10883496062147872,0.0,unknown
Q8K0T0,0.2670836381006822,0.5668289245012292,0.11522974337623434,1.0,0.6977992967134173,0.5671071682853253,0.1788185934554526,0.0,unknown
Q8K0V2,0.424238481706518,0.6723526157028676,0.025587927744070916,1.0,0.504086453373709,0.22321540517905483,0.0,0.030186340069117742,unknown
Q8K0V4,0.0868514603563056,0.14427146956848638,0.0,0.33005974031760277,0.31151823580435756,0.41519451445037114,1.0,0.04636795850875123,unknown
Q8K120,1.0,0.7601970401887732,0.09166627619625681,0.5069843764942576,0.33895253222644317,0.11378001150824858,0.026647001789634455,0.0,unknown
Q8K1N4,0.051906013267332504,0.02691128314650329,0.0,0.003912369642913645,0.05793419330200739,0.1484495168508748,1.0,0.13965965744178116,unknown
Q8K1Z0,0.12881354571358214,0.11717447534656573,0.106391878206788,0.20344670626575606,1.0,0.6403913681636819,0.24218717294385547,0.0,unknown
Q8K202,0.4727164751763994,0.5892546938328099,0.0,0.9654651776904856,0.2930686614511931,0.6261447124211472,0.3082647569418811,1.0,unknown
Q8K224,0.22572585815133958,0.3373374469477697,0.0,0.2456054909084312,0.19704405422430324,0.6034139572443981,0.7363228591665614,1.0,unknown
Q8K2D3,0.13474364154469695,0.18060592919051588,0.0,0.4474647154632218,0.41000311992019167,0.8536375266112366,1.0,0.15425714905049198,unknown
Q8K2I4,0.0434149571350022,0.25680242546255116,0.0,0.7239371585861214,0.26958285164852064,0.19824310691957833,1.0,0.3073416551352816,unknown
Q8K2M0,0.10014232550738467,0.13072494833949302,0.011348083916904238,0.2208724930834616,1.0,0.677819571822913,0.6062208862572835,0.0,Mitochondrion
Q8K2Q5,0.25200946122160084,0.22724558592882246,0.0,0.3355859973330488,1.0,0.874411279629787,0.24297296109322547,0.15648069086455482,unknown
Q8K2T4,0.09716407653212736,0.11392913912234015,0.0,0.31674929649595585,1.0,0.8020631883409687,0.12899111331541122,0.03241561764941629,unknown
Q8K2Y0,0.07490517334155092,0.17516458996084341,0.0,0.17149321895757041,0.18078811353490867,1.0,0.1779225119279945,0.33133064830866554,unknown
Q8K2Y7,0.1383569691520399,0.15236746724153072,0.0,0.26782127029343433,1.0,0.5932292767741105,0.14148996794266192,0.19766877010251857,unknown
Q8K370,0.11661825118345158,0.2511767517827514,0.0,0.3944764108106987,1.0,0.8096422065856506,0.3564048746363693,0.21898878113894374,unknown
Q8K385,0.7717406352017973,1.0,0.8200796554941416,0.9897126567800408,0.41671648651702636,0.23961382600112563,0.15073432323729688,0.0,unknown
Q8K3A0,0.41280455788104153,0.42562469927368246,0.0,0.5795067756324238,1.0,0.9317824450439195,0.7734245417273516,0.0912914800971921,unknown
Q8K3J1,0.06908528889656174,0.15413149502416076,0.07965350959634315,0.11296197823332639,0.34957621415378515,1.0,0.14066057778571647,0.0,unknown
Q8K3Y3,0.3952317423568444,0.2963998134467072,0.0,0.4665659683730497,0.4240989039802999,0.6369491484169995,0.6209146228668778,1.0,unknown
Q8K3Z9,0.10361144066221176,0.18846884015301257,0.0,0.23653031955779596,0.24180730715607618,1.0,0.22067895196579698,0.0415865129308326,unknown
Q8K4F5,0.03173442114331466,0.048912545959028754,0.0,0.18505901827007262,1.0,0.7939953042968416,0.0872069836613915,0.012608125805175993,unknown
Q8K4Z3,0.8358334295100345,0.5234896338204403,0.0,0.4270951352991047,1.0,0.6885946729702862,0.11944808060152134,0.6871369579997085,unknown
Q8QZY1,0.086804153966009,0.0672409214361891,0.0,0.07164223463325174,0.11069004146207047,0.09534905473142596,0.2509097530267467,1.0,unknown
Q8R010,0.07445756502313505,0.06420337250763476,0.0,0.07127548098259677,0.04571620468482202,0.040246269115515106,0.03137877082859873,1.0,unknown
Q8R035,0.08195198329291387,0.08738378228780633,0.018123404959975744,0.2509661262067075,1.0,0.6088528429053331,0.18972606979092238,0.0,unknown
Q8R087,0.4692835019400316,0.33965897374975956,0.06435821531010369,1.0,0.618292343594294,0.4524869099279109,0.06874246887923753,0.0,unknown
Q8R0G7,0.5434144108601519,0.9409871686028007,0.24085761148420268,1.0,0.3072909661094179,0.05572565758019843,0.05847668959363374,0.0,unknown
Q8R0H9,0.172301615272979,0.4706070661280525,0.05626659348229179,0.5535584543776305,0.1917759114264799,0.12864503913583353,0.0,1.0,unknown
Q8R127,0.3575357608027076,0.46658588120653066,0.0,0.8093369311078614,1.0,0.7272772250576355,0.07685036872915521,0.13100731562770274,unknown
Q8R143,0.4625391435088371,1.0,0.11693556831321915,0.8483244567995263,0.5484572952855823,0.2887234663906416,0.0,0.4551415990428002,unknown
Q8R1A4,1.0,0.4662779588648322,0.0,0.44783354250865276,0.34297983417177086,0.41091531318088453,0.1392980939591617,0.07706772488716045,unknown
Q8R1F1,0.776536419238001,0.8504704247004152,0.12802745740466387,0.7488315507540274,0.5081791442926089,0.47036048523403895,0.0,1.0,unknown
Q8R1K1,0.40685844490526657,0.5075728580742741,0.33507035450310385,1.0,0.6494808148424921,0.5632914450117325,0.15198713973295994,0.0,unknown
Q8R2M2,0.9201340402602173,1.0,0.0,0.7492653995860558,0.6836717417792628,0.9358884511627078,0.3597265202309161,0.33755658440065095,Nucleus - Nucleolus
Q8R2N2,0.18889392211355827,0.38585781086348653,0.0,0.4340985842547697,0.22513625035158658,0.6509845956844106,0.5526640672473037,1.0,unknown
Q8R2R6,0.09832543702615672,0.14825281079164826,0.0,0.2765539160023373,1.0,0.7184278190056377,0.133086158518019,0.2458428507131363,unknown
Q8R2U4,0.1269531472213428,0.1419336152151469,0.028400304805670334,0.0880866637538388,0.0749161732517797,0.023799243784740423,0.0,1.0,unknown
Q8R2Y8,0.1608601130677642,0.2011777529258382,0.03585198751291882,0.4124104324863157,1.0,0.8324200065799624,0.20987125813483434,0.0,Mitochondrion
Q8R310,0.5774818052364487,0.5706056725826163,0.0,0.8953388921384681,0.8393721550947488,0.7317682971874367,1.0,0.5236310557469687,unknown
Q8R323,0.5438287458692569,0.6907726417182648,0.15884136777266653,1.0,0.6923983908659485,0.8460124838363157,0.11206528089039237,0.0,unknown
Q8R326,0.8553310985091843,0.7791470387732934,0.0,0.5887388358952845,0.8204581702862022,1.0,0.6023487092474608,0.5907980162992538,unknown
Q8R366,0.8947639387495979,1.0,0.1865769599979707,0.5425893908127862,0.3242902351636916,0.18748917354327888,0.0,0.0050557041565730265,unknown
Q8R3G1,0.10285544793374683,0.14039621005257658,0.0,0.23823283970610662,0.24344369703675403,1.0,0.6495953105205788,0.9120758301315701,unknown
Q8R3H7,0.4205902339532856,0.6692115564341845,0.09041661769210467,0.9585494165950126,1.0,0.3370827561343228,0.010230227681641526,0.0,unknown
