Protein_ID,CYTOSOL,ER,GA,LYSOSOME,MITOCHONDRION,NUCLEUS/CHROMATIN,PEROXISOME,PM,PROTEASOME,RIBOSOME,markers,score,pred,FDR,qvalue
P14314-2,0.0006811621715314686,0.9763662815093994,0.0002712120476644486,0.001953760627657175,0.00015015136159490794,0.0009680448565632105,0.01478501409292221,0.004057831596583128,0.0003640814102254808,0.0004024521622341126,ER,0.9763662815093994,ER,0.0,0.0
Q8IYL3,0.0006580105400644243,0.0007934689638204873,0.00016571847663726658,7.761322922306135e-05,0.00013973926252219826,0.9762158393859863,0.0012674442259594798,0.0011196346022188663,0.018648607656359673,0.0009139837929978967,NUCLEUS/CHROMATIN,0.9762158393859863,NUCLEUS/CHROMATIN,0.0,0.0
P83881,2.168987521145027e-05,0.0016049384139478207,0.005741901230067015,3.980147812399082e-05,0.00016832455003168434,0.013760817237198353,0.0019514755113050342,0.00028510409174486995,0.0004748128994833678,0.9759509563446045,RIBOSOME,0.9759509563446045,RIBOSOME,0.0,0.0
P62913-2,1.623097705305554e-05,0.0018594095017760992,0.0066806860268116,3.7591602449538186e-05,0.00016175155178643763,0.012887248769402504,0.0016838889569044113,0.0003674316103570163,0.00035497421049512923,0.9759507179260254,RIBOSOME,0.9759507179260254,RIBOSOME,0.0,0.0
Q9UPR5,0.0019676946103572845,0.005003056488931179,0.0002971382054965943,0.003578876843675971,0.0034185268450528383,0.008565014228224754,0.0010761597659438848,0.9758358597755432,7.809984526829794e-05,0.00017958229000214487,PM,0.9758358597755432,PM,0.0,0.0
P28288,0.00019741426513064653,0.023535437881946564,5.557242184295319e-05,2.2037678718334064e-05,1.612229425518308e-05,3.742912667803466e-05,0.975790798664093,0.000257707666605711,2.8772336008842103e-05,5.881648394279182e-05,PEROXISOME,0.975790798664093,PEROXISOME,0.0,0.0
P46783,0.000473649735795334,0.0019044753862544894,0.003058138769119978,7.80918198870495e-05,0.0019773789681494236,0.0064557683654129505,0.004084005951881409,0.0001722373126540333,0.006060658488422632,0.975735604763031,RIBOSOME,0.975735604763031,RIBOSOME,0.0,0.0
P22830,7.812767580617219e-05,0.00017540094268042594,9.365062578581274e-05,0.006152691785246134,0.9756410121917725,0.00010463385842740536,1.837365016399417e-05,0.0176182109862566,7.136675412766635e-05,4.6509838284691796e-05,MITOCHONDRION,0.9756410121917725,MITOCHONDRION,0.0,0.0
P55809,0.006510991603136063,0.001147761009633541,0.0004446816456038505,0.009251192212104797,0.9756098985671997,0.0024551949463784695,0.0008660945459268987,0.002186439000070095,0.00015802218695171177,0.0013696159003302455,MITOCHONDRION,0.9756098985671997,MITOCHONDRION,0.0,0.0
P30038,0.0037807272747159004,2.971079265989829e-05,0.0001993627956835553,0.010083964094519615,0.9755684733390808,0.00045282405335456133,0.0002457019581925124,0.008018041029572487,0.0011321848724037409,0.0004889219417236745,MITOCHONDRION,0.9755684733390808,MITOCHONDRION,0.0,0.0
P62854,2.338199374207761e-05,0.0014835919719189405,0.006619258783757687,5.7361467042937875e-05,0.0002114923991030082,0.013594874180853367,0.0016931125428527594,0.0003546461812220514,0.00045617620344273746,0.9755059480667114,RIBOSOME,0.9755059480667114,RIBOSOME,0.0,0.0
P61604,0.009290937334299088,0.00030446090386249125,7.322373858187348e-05,0.00973669346421957,0.9747123122215271,0.002311753574758768,0.0005446217255666852,0.0008048518793657422,0.0017778129549697042,0.00044325870112515986,MITOCHONDRION,0.9747123122215271,MITOCHONDRION,0.0,0.0
O60313-2,0.002438562223687768,0.0010444112122058868,0.0015419103438034654,0.014919858425855637,0.974437952041626,0.0012086986098438501,0.0009342669509351254,0.0010099754435941577,0.00021354411728680134,0.0022508264519274235,MITOCHONDRION,0.974437952041626,MITOCHONDRION,0.0,0.0
Q96BN8,0.973948061466217,0.0027137822471559048,2.2201024876267184e-06,7.540929800597951e-05,0.001130378688685596,0.00010515793837839738,0.01719328574836254,0.003991532139480114,0.0008386621484532952,1.5669666026951745e-06,CYTOSOL,0.973948061466217,CYTOSOL,0.0,0.0
O96008,0.01124173030257225,0.00034037724253721535,8.11241043265909e-05,0.006168872583657503,0.9737920761108398,0.0037696165964007378,0.0004995888448320329,0.0010673176730051637,0.0024925232864916325,0.0005467801820486784,MITOCHONDRION,0.9737920761108398,MITOCHONDRION,0.0,0.0
P62081,2.3963642888702452e-05,0.0017070635221898556,0.006841280497610569,5.4852433095220476e-05,0.0002088959445245564,0.014691444113850594,0.0019260995322838426,0.0004027546674478799,0.00046095880679786205,0.9736825227737427,RIBOSOME,0.9736825227737427,RIBOSOME,0.0,0.0
Q9HCN8,0.0004218195681460202,0.9725974202156067,0.0012990443501621485,0.001486724242568016,0.0003555303264874965,0.0002079108962789178,0.0059640915133059025,0.01661754958331585,8.108549081953242e-05,0.0009688623831607401,ER,0.9725974202156067,ER,0.0,0.0
P22695,0.0036094356328248978,7.679623377043754e-05,0.000431192311225459,0.0036467707250267267,0.972051739692688,0.00219559483230114,0.00014781109348405153,0.01601053588092327,0.0011534270597621799,0.0006765713915228844,MITOCHONDRION,0.972051739692688,MITOCHONDRION,0.0,0.0
P62249,1.7649814253672957e-05,0.0015361789846792817,0.005875153001397848,4.1495801269775257e-05,0.00017615871911402792,0.018310677260160446,0.0014112771023064852,0.0003726283321157098,0.00042474560905247927,0.9718339443206787,RIBOSOME,0.9718339443206787,RIBOSOME,0.0,0.0
Q96DZ1,0.0008428051951341331,0.971786618232727,0.00041762966429814696,0.0017721758922562003,0.0002319660416105762,0.0014406637055799365,0.015640635043382645,0.006701861973851919,0.000528866657987237,0.0006368684116750956,ER,0.971786618232727,ER,0.0,0.0
P09661,0.0011523637222126126,0.0003874902322422713,0.00048352000885643065,0.00036192606785334647,0.0018713203025981784,0.9717522859573364,0.000786187534686178,0.0033522958401590586,0.01163923367857933,0.008213222958147526,NUCLEUS/CHROMATIN,0.9717522859573364,NUCLEUS/CHROMATIN,0.0,0.0
O43678,7.940483192214742e-05,0.0002522881259210408,9.40933678066358e-05,0.025174401700496674,0.9716923236846924,1.8039412680082023e-05,1.8715099940891378e-05,0.0026002766098827124,3.6827641451964155e-05,3.363436917425133e-05,MITOCHONDRION,0.9716923236846924,MITOCHONDRION,0.0,0.0
P43897,0.004325655288994312,0.0008197976276278496,0.0013272346695885062,0.0018248537089675665,0.9713753461837769,0.008914452977478504,0.0009261209634132683,0.0031094697769731283,0.0005761284264735878,0.006800913251936436,MITOCHONDRION,0.9713753461837769,MITOCHONDRION,0.0,0.0
Q15031,0.010122601874172688,0.0005427834112197161,0.00024839985417202115,0.001928940648213029,0.971238911151886,0.006289301905781031,0.0004994850605726242,0.0023286810610443354,0.005186022259294987,0.0016148827271535993,MITOCHONDRION,0.971238911151886,MITOCHONDRION,0.0,0.0
Q16822,0.00014056626241654158,0.0003982388006988913,0.00010646877490216866,0.018299782648682594,0.9709619283676147,5.731899000238627e-05,3.640613431343809e-05,0.009874748066067696,7.75895023252815e-05,4.686397733166814e-05,MITOCHONDRION,0.9709619283676147,MITOCHONDRION,0.0,0.0
P23396,2.0783340005436912e-05,0.0014779376797378063,0.007276527117937803,5.244680505711585e-05,0.0002050316979875788,0.017680739983916283,0.0014266871148720384,0.00037461979081854224,0.0005295019946061075,0.9709557294845581,RIBOSOME,0.9709557294845581,RIBOSOME,0.0,0.0
O75380,0.00015485034964513034,0.0006549598765559494,0.0061209057457745075,0.001354136853478849,0.9709140658378601,0.0008136890246532857,0.00024458172265440226,0.0002344216627534479,0.0002407009742455557,0.01926775462925434,MITOCHONDRION,0.9709140658378601,MITOCHONDRION,0.0,0.0
P62424,2.4474007659591734e-05,0.0016571097075939178,0.005754717625677586,4.763774268212728e-05,0.00017834985919762403,0.018755517899990082,0.00198545609600842,0.00039483606815338135,0.0005384901305660605,0.9706633687019348,RIBOSOME,0.9706633687019348,RIBOSOME,0.0,0.0
Q15005,0.0009143671486526728,0.9705247282981873,0.0001864542136900127,0.002430345630273223,0.00023037420760374516,0.0016272298526018858,0.017203116789460182,0.005998296197503805,0.0004338428843766451,0.0004512603336479515,ER,0.9705247282981873,ER,0.0,0.0
P36957,0.004194741137325764,2.6023306418210268e-05,0.0002592656237538904,0.01846577599644661,0.9701789021492004,0.00032695356640033424,0.0004625562869478017,0.004435114562511444,0.0012165885418653488,0.000434197107097134,MITOCHONDRION,0.9701789021492004,MITOCHONDRION,0.0,0.0
P42285,0.00025694185751490295,0.0004665018932428211,0.0002544288872741163,5.8277324569644406e-05,8.982614235719666e-05,0.9701617360115051,0.0007143716793507338,0.0005168949719518423,0.025055792182683945,0.002425304614007473,NUCLEUS/CHROMATIN,0.9701617360115051,NUCLEUS/CHROMATIN,0.0,0.0
Q8NDZ4,1.134256581281079e-05,0.010210623033344746,0.9694399237632751,0.0059822192415595055,0.0039225248619914055,0.000300632935250178,0.000670670357067138,0.006183397490531206,0.00017754724831320345,0.0031013067346066236,GA,0.9694399237632751,GA,0.0,0.0
Q10469,5.326158498064615e-05,0.0005541572463698685,0.9693687558174133,0.006246228236705065,0.004362585488706827,0.0007523084641434252,0.00041676423279568553,0.0008584531606175005,0.004714659880846739,0.012672755867242813,GA,0.9693687558174133,GA,0.0,0.0
P07237,0.000639270234387368,0.9689419269561768,0.0015067129861563444,0.0030390017200261354,0.0005403761751949787,0.00024195527657866478,0.008555274456739426,0.015389400534331799,0.0001026228055707179,0.0010434426367282867,ER,0.9689419269561768,ER,0.0,0.0
P06576,6.378343823598698e-05,0.0001899339258670807,0.00012562680058181286,0.027575049549341202,0.9688506126403809,3.145610025967471e-05,1.8654709492693655e-05,0.0030532001983374357,4.863487993134186e-05,4.29808787885122e-05,MITOCHONDRION,0.9688506126403809,MITOCHONDRION,0.0,0.0
P31937,0.0020812097936868668,2.199721166107338e-05,0.0002368265704717487,0.0031957458704710007,0.9688073992729187,0.0012059168657287955,6.54167597531341e-05,0.023488426581025124,0.0006123494240455329,0.00028475726139731705,MITOCHONDRION,0.9688073992729187,MITOCHONDRION,0.0,0.0
P62263,3.750792893697508e-05,0.0021231796126812696,0.00730256550014019,7.637379167135805e-05,0.0002636055869515985,0.01771995984017849,0.002614032244309783,0.0005015634815208614,0.0006650786381214857,0.9686962366104126,RIBOSOME,0.9686962366104126,RIBOSOME,0.0,0.0
Q13740-2,0.002938593737781048,0.005250586196780205,0.0003148280375171453,0.005434882361441851,0.005817938130348921,0.00969280581921339,0.0015698272036388516,0.9686901569366455,8.206940401578322e-05,0.0002082828141283244,PM,0.9686901569366455,PM,0.0,0.0
O95881,0.0009712886530905962,0.9684496521949768,0.0009195822640322149,0.0030571015086025,0.0005817323108203709,0.00024521161685697734,0.0124403340741992,0.01236022636294365,8.458139200229198e-05,0.0008903535199351609,ER,0.9684496521949768,ER,0.0,0.0
O00116,0.009113222360610962,0.021456051617860794,1.581253127369564e-05,0.00029225231264717877,0.00012891499500256032,0.00012480412260629237,0.9680551290512085,0.00047728384379297495,1.9599505321821198e-05,0.00031698253587819636,PEROXISOME,0.9680551290512085,PEROXISOME,0.0,0.0
Q9NUI1,0.0001909043057821691,0.031144272536039352,9.792820492293686e-05,2.8641668905038387e-05,2.0100931578781456e-05,5.65768605156336e-05,0.9679341316223145,0.0003973560524173081,4.018198887933977e-05,8.986800094135106e-05,PEROXISOME,0.9679341316223145,PEROXISOME,0.0,0.0
Q6P0N0,0.0015178350731730461,9.296948701376095e-05,0.00015432997315656394,0.00019709140178747475,0.0023310156539082527,0.9677694439888,0.00042018541716970503,0.018597686663269997,0.00706114387139678,0.0018584094941616058,NUCLEUS/CHROMATIN,0.9677694439888,NUCLEUS/CHROMATIN,0.0,0.0
P52848,1.5518886357313022e-05,0.0007153984042815864,0.9677231907844543,0.013739757239818573,0.004526004195213318,6.625657988479361e-05,0.00023776796297170222,0.009045295417308807,0.002137979958206415,0.0017929098103195429,GA,0.9677231907844543,GA,0.0,0.0
O75746,0.015416213311254978,0.0004928920534439385,9.787447925191373e-05,0.0013168096775189042,0.9672296643257141,0.011167175136506557,0.000839529384393245,0.0020935768261551857,0.00011442184040788561,0.001231868751347065,MITOCHONDRION,0.9672296643257141,MITOCHONDRION,0.0,0.0
Q04837,0.0016803406178951263,0.001424676738679409,0.0014565917663276196,0.024022046476602554,0.9671887755393982,0.0007167196599766612,0.0007953316671773791,0.000583523593377322,0.00015289908333215863,0.0019791782833635807,MITOCHONDRION,0.9671887755393982,MITOCHONDRION,0.0,0.0
Q9NR77,0.00013659232354257256,0.032283999025821686,7.333613757509738e-05,1.9010094547411427e-05,1.370485460938653e-05,4.318603532738052e-05,0.9670055508613586,0.0003301053075119853,2.8658541850745678e-05,6.58113494864665e-05,PEROXISOME,0.9670055508613586,PEROXISOME,0.0,0.0
O14734,0.0066986167803406715,0.015425953082740307,0.0011149646015837789,0.0009106274228543043,0.000266195391304791,0.0017061552498489618,0.9668951034545898,0.0013896438758820295,0.0014333348954096437,0.004159398842602968,PEROXISOME,0.9668951034545898,PEROXISOME,0.0,0.0
P04181,0.007740525994449854,0.0011636472772806883,0.0009180152555927634,0.009788628667593002,0.9667205214500427,0.005313680041581392,0.001176777994260192,0.004263538401573896,0.00038067353307269514,0.0025340444408357143,MITOCHONDRION,0.9667205214500427,MITOCHONDRION,0.0,0.0
P07305,0.0014851534506306052,0.004267243668437004,1.1221591194043867e-05,1.9570838048821315e-05,0.00020989209588151425,0.9666880965232849,0.0016271298518404365,0.019327959045767784,0.006261632777750492,0.00010205255966866389,NUCLEUS/CHROMATIN,0.9666880965232849,NUCLEUS/CHROMATIN,0.0,0.0
Q7LGA3,7.222051499411464e-05,0.0008955770172178745,0.9665243625640869,0.005756961181759834,0.00426697451621294,0.0009844013256952167,0.0005023966659791768,0.0010798323201015592,0.00559648685157299,0.014320721849799156,GA,0.9665243625640869,GA,0.0,0.0
P26885,0.0010022318456321955,0.9664810299873352,0.0005925194709561765,0.0021222287323325872,0.0002540354325901717,0.0014938510721549392,0.019788188859820366,0.006869031116366386,0.0006290216697379947,0.0007677668472751975,ER,0.9664810299873352,ER,0.0,0.0
O75439,0.013071540743112564,0.0006932332180440426,0.00016499709454365075,0.005072250030934811,0.9663799405097961,0.0063352566212415695,0.000700541480910033,0.002677946351468563,0.00385506940074265,0.0010491800494492054,MITOCHONDRION,0.9663799405097961,MITOCHONDRION,0.0,0.0
P12694,0.007679334841668606,5.891237742616795e-05,0.00029706419445574284,0.009747418574988842,0.9661552309989929,0.0008992283837869763,0.0006592096760869026,0.011729128658771515,0.0018524251645430923,0.0009219248895533383,MITOCHONDRION,0.9661552309989929,MITOCHONDRION,0.0,0.0
O94766,5.8318937590229325e-06,0.0051240758039057255,0.9659399390220642,0.01120575051754713,0.008208198472857475,0.00022446311777457595,0.00023767430684529245,0.006414731964468956,0.00014316840679384768,0.002496216678991914,GA,0.9659399390220642,GA,0.0,0.0
Q9ULR0,0.0005212832475081086,0.000726259604562074,0.00015507920761592686,0.0001328756770817563,0.0011457392247393727,0.9656197428703308,0.001051387400366366,0.0004217620880808681,0.008532452397048473,0.021693358197808266,NUCLEUS/CHROMATIN,0.9656197428703308,NUCLEUS/CHROMATIN,0.0,0.0
P83731,2.761568066489417e-05,0.0019241860136389732,0.0058751413598656654,5.263244020170532e-05,0.00018065654148813337,0.023130740970373154,0.002285220194607973,0.0004416436131577939,0.0006269091391004622,0.9654552340507507,RIBOSOME,0.9654552340507507,RIBOSOME,0.0,0.0
P52756,0.0008474043570458889,0.0011961832642555237,0.00025099620688706636,0.00023654925462324172,0.0019672445487231016,0.963907778263092,0.0012531147804111242,0.0011587367625907063,0.009363903664052486,0.019818149507045746,NUCLEUS/CHROMATIN,0.963907778263092,NUCLEUS/CHROMATIN,0.0,0.0
Q9HAR2,0.002135485177859664,0.014563111588358879,0.0008172231027856469,0.007799261715263128,0.0029175470117479563,0.005685822106897831,0.0018669362179934978,0.9637322425842285,0.00016178833902813494,0.0003205759567208588,PM,0.9637322425842285,PM,0.0,0.0
Q99436,0.0042672911658883095,0.0001455404271837324,0.001242473372258246,0.00012038829299854115,0.0005280572222545743,0.028275230899453163,0.0006203506491146982,0.00023840363428462297,0.9630908370018005,0.0014714749995619059,PROTEASOME,0.9630908370018005,PROTEASOME,0.0,0.0
P11310,6.803613359807059e-05,0.0001888400875031948,6.428220513043925e-05,0.032349780201911926,0.9625886678695679,1.9154635083395988e-05,1.800580503186211e-05,0.004646436311304569,3.373169602127746e-05,2.301642598467879e-05,MITOCHONDRION,0.9625886678695679,MITOCHONDRION,0.0,0.0
P16615,0.00010647605813574046,0.962078869342804,0.0011444558622315526,0.0006725137936882675,0.000146702557685785,0.00014408559945877641,0.015938756987452507,0.019070809707045555,0.0001232095673913136,0.0005740951746702194,ER,0.962078869342804,ER,0.0,0.0
P16435,0.00016683877038303763,0.9618170857429504,0.0019957858603447676,0.0009363650460727513,0.00022817644639872015,0.0002106736064888537,0.01637720875442028,0.01721559837460518,0.00020808538829442114,0.0008442493272013962,ER,0.9618170857429504,ER,0.0,0.0
P10515,0.006090995389968157,0.00021038285922259092,0.0012442272854968905,0.005924231838434935,0.9612594842910767,0.004192288964986801,0.00038394678267650306,0.016378816217184067,0.0025058474857360125,0.0018095951527357101,MITOCHONDRION,0.9612594842910767,MITOCHONDRION,0.0,0.0
Q9Y4P3,0.0011332947760820389,0.9606900215148926,0.0003452372329775244,0.0023151678033173084,0.0003067164507228881,0.0019010200630873442,0.02411780320107937,0.007841024547815323,0.0006000731373205781,0.0007495805039070547,ER,0.9606900215148926,ER,0.0,0.0
Q08426,0.013357357122004032,0.02421853132545948,2.639287595229689e-05,0.0003860794531647116,0.0002070922200800851,0.0001559226802783087,0.960668683052063,0.00048723959480412304,3.505158383632079e-05,0.0004575821803882718,PEROXISOME,0.960668683052063,PEROXISOME,0.0,0.0
Q9UGP8,8.095407247310504e-05,0.9603977799415588,0.0009090178646147251,0.0005061285337433219,8.165610051946715e-05,0.0001048190169967711,0.023233070969581604,0.014137133955955505,8.633565448690206e-05,0.0004629836475942284,ER,0.9603977799415588,ER,0.0,0.0
P62701,1.7287493392359465e-05,0.0014093752251937985,0.005323057062923908,3.616379763116129e-05,0.00015060634177643806,0.03042648360133171,0.0013215936487540603,0.0003683808317873627,0.0006005935138091445,0.9603463411331177,RIBOSOME,0.9603463411331177,RIBOSOME,0.0,0.0
O75356,0.0009255046024918556,0.960345983505249,0.001367475837469101,0.003473371034488082,0.0006425929605029523,0.00034188738209195435,0.01439795084297657,0.017158346250653267,0.00012146672088420019,0.0012253719614818692,ER,0.960345983505249,ER,0.0,0.0
P10606,0.004493777174502611,6.833078077761456e-05,0.00027932648663409054,0.0037494744174182415,0.9596366286277771,0.001958925509825349,0.00012594049621839076,0.028263501822948456,0.0010111206211149693,0.00041292529203929007,MITOCHONDRION,0.9596366286277771,MITOCHONDRION,0.0,0.0
P08754,0.0027575576677918434,0.011708995327353477,0.0009422862785868347,0.010948208160698414,0.006440617144107819,0.005168906878679991,0.0019599790684878826,0.9595668315887451,0.00015744150732643902,0.00034920297912321985,PM,0.9595668315887451,PM,0.0,0.0
O75879,0.01570851542055607,0.000644373765680939,0.000350322196027264,0.002462751232087612,0.959388792514801,0.008255506865680218,0.0008839377551339567,0.0016830547247081995,0.008129625581204891,0.0024930161889642477,MITOCHONDRION,0.959388792514801,MITOCHONDRION,0.0,0.0
P25788-2,0.008518502116203308,0.00010138320067198947,2.100046731356997e-05,4.1461676119070034e-06,6.28873094683513e-05,0.0317685641348362,0.001144023030065,9.418778063263744e-05,0.9582516551017761,3.357177411089651e-05,PROTEASOME,0.9582516551017761,PROTEASOME,0.0,0.0
Q9H3N1,0.0012097727740183473,0.9567983746528625,0.0006037067505531013,0.001279373886063695,0.0004680342390201986,0.0004098844656255096,0.02192906104028225,0.0159927848726511,8.442845137324184e-05,0.0012245207326486707,ER,0.9567983746528625,ER,0.0,0.0
Q5JTZ9,0.005036793649196625,0.001071742968633771,0.002067731926217675,0.0027840975672006607,0.9561802744865417,0.015594854019582272,0.0012667685514315963,0.0048958780243992805,0.0010312997037544847,0.010070552118122578,MITOCHONDRION,0.9561802744865417,MITOCHONDRION,0.0,0.0
O95249,0.0001700024149613455,0.004539669491350651,0.9558762907981873,0.008313545025885105,0.004828129429370165,0.0013441919581964612,0.0010214907815679908,0.00309488782659173,0.0061223614029586315,0.014689533971250057,GA,0.9558762907981873,GA,0.0,0.0
O14818,0.007081187330186367,0.0003146214294247329,0.0020483110565692186,0.00024712213780730963,0.0008397774072363973,0.029593603685498238,0.0013821959728375077,0.000372162030544132,0.9557192921638489,0.0024016457609832287,PROTEASOME,0.9557192921638489,PROTEASOME,0.0,0.0
Q07020,4.165589052718133e-05,0.0022159640211611986,0.007379055023193359,7.945713150547817e-05,0.0002961250429507345,0.030643492937088013,0.002304933499544859,0.0005838022916577756,0.0009652476874180138,0.9554901123046875,RIBOSOME,0.9554901123046875,RIBOSOME,0.0,0.0
Q5T160,0.0063837808556854725,0.001447028829716146,0.0012180354679003358,0.003110942430794239,0.9551958441734314,0.016063347458839417,0.0012938367435708642,0.009179297834634781,0.0004037395119667053,0.00570412864908576,MITOCHONDRION,0.9551958441734314,MITOCHONDRION,0.0,0.0
P62269,1.540389894216787e-05,0.0016391121316701174,0.0065048146061599255,3.3429605537094176e-05,0.0001543495018268004,0.03485924378037453,0.0012361692497506738,0.0004152658220846206,0.0006062954198569059,0.954535961151123,RIBOSOME,0.954535961151123,RIBOSOME,0.0,0.0
P35637-2,1.9601362510002218e-05,2.6238230930175632e-05,9.309058805229142e-05,1.56817495735595e-05,0.00018134151468984783,0.9541876316070557,0.0009414587984792888,0.0006301596877165139,0.003736678743734956,0.04016811400651932,NUCLEUS/CHROMATIN,0.9541876316070557,NUCLEUS/CHROMATIN,0.0,0.0
Q8NCC3,0.00339154782705009,0.002373761497437954,0.00018861681746784598,0.9540339708328247,0.03286455571651459,0.001706823706626892,0.0029334959108382463,0.001956422347575426,0.0003793471842072904,0.00017138448311015964,LYSOSOME,0.9540339708328247,LYSOSOME,0.0,0.0
Q04760,0.9518080353736877,0.0005451460019685328,2.9350994736887515e-05,0.0005635708221234381,0.006420807912945747,0.0005888800951652229,0.006884141359478235,0.00021005987946409732,0.03286707401275635,8.283682109322399e-05,CYTOSOL,0.9518080353736877,CYTOSOL,0.0,0.0
Q99808,0.0017251902027055621,0.004562155343592167,0.0001693293306743726,0.0014582170406356454,0.0025875286664813757,0.036301735788583755,0.001369786448776722,0.9514979720115662,6.594781007152051e-05,0.0002620760933496058,PM,0.9514979720115662,PM,0.0,0.0
O95394,0.951263964176178,0.0007512696902267635,3.5704182664630935e-05,0.0008311635465361178,0.007921780459582806,0.0008369553834199905,0.008098838850855827,0.0003232873568776995,0.029832612723112106,0.00010438337631057948,CYTOSOL,0.951263964176178,CYTOSOL,0.0,0.0
Q9UNW1,0.0015284387627616525,0.9511540532112122,0.0017712918343022466,0.0038598612882196903,0.0010307870106771588,0.0004731102380901575,0.015039247460663319,0.023375842720270157,0.00018120754975825548,0.0015859960112720728,ER,0.9511540532112122,ER,0.0,0.0
Q04446,0.9510254263877869,0.0005675870343111455,3.0815848731435835e-05,0.0005852144677191973,0.006623682100325823,0.0006542990449815989,0.006631684023886919,0.0002282651257701218,0.03356725350022316,8.593084203312173e-05,CYTOSOL,0.9510254263877869,CYTOSOL,0.0,0.0
P49721,0.005844841245561838,0.00023074581986293197,0.0016530758002772927,0.0001896822068374604,0.0007826850633136928,0.03683643788099289,0.0010103739332407713,0.00037659978261217475,0.9508486390113831,0.0022269219625741243,PROTEASOME,0.9508486390113831,PROTEASOME,0.0,0.0
P50213,0.00024319544900208712,0.0006007148185744882,0.00032164345611818135,0.028033394366502762,0.9496725797653198,0.0001690337958279997,8.134848030749708e-05,0.020569946616888046,0.0001925592659972608,0.00011545322922756895,MITOCHONDRION,0.9496725797653198,MITOCHONDRION,0.0,0.0
Q9NYU2-2,0.0014034073101356626,0.9490357637405396,0.002149136969819665,0.004077475983649492,0.0009596069576218724,0.000571804353967309,0.01644792966544628,0.023215189576148987,0.0002225896023446694,0.0019172098254784942,ER,0.9490357637405396,ER,0.0,0.0
Q9Y617,0.9486427903175354,0.0005909657338634133,3.277733412687667e-05,0.0005980327841825783,0.007343179080635309,0.0006362571730278432,0.006499228533357382,0.00024454842787235975,0.03532370552420616,8.856888598529622e-05,CYTOSOL,0.9486427903175354,CYTOSOL,0.0,0.0
P10109,0.0015681140357628465,0.002029030118137598,0.008661448024213314,0.017316030338406563,0.9485933184623718,0.00460806442424655,0.0012187190586701035,0.0019876391161233187,0.0011530217016115785,0.012864734046161175,MITOCHONDRION,0.9485933184623718,MITOCHONDRION,0.0,0.0
O60704,0.00021292991004884243,0.0035201588179916143,0.9480462670326233,0.012664350681006908,0.006755250971764326,0.0016672315541654825,0.0011194314574822783,0.003949399571865797,0.007545590866357088,0.014519360847771168,GA,0.9480462670326233,GA,0.0,0.0
Q86TM6-2,0.00014499689859803766,0.9479702711105347,0.0013415246503427625,0.0007625287398695946,0.00013139453949406743,0.0001755521952873096,0.03439326211810112,0.014187058433890343,0.00014773041766602546,0.0007456426974385977,ER,0.9479702711105347,ER,0.0,0.0
P62277,0.0003118036547675729,0.001899587456136942,0.00781804509460926,0.00046488482621498406,0.0022529263515025377,0.028701933100819588,0.0046635284088552,0.0004584976704791188,0.0054892185144126415,0.9479396343231201,RIBOSOME,0.9479396343231201,RIBOSOME,0.0,0.0
P23284,0.0019632342737168074,0.9475409984588623,0.001073514111340046,0.004883566405624151,0.0007864474900998175,0.003593123983591795,0.019179057329893112,0.01828114502131939,0.0014136325335130095,0.001285272417590022,ER,0.9475409984588623,ER,0.0,0.0
P00492,0.9471946954727173,0.0006276143249124289,3.867215491482057e-05,0.0006921187741681933,0.008107373490929604,0.0006734853377565742,0.007560125086456537,0.00028327672043815255,0.03471802920103073,0.00010464280057931319,CYTOSOL,0.9471946954727173,CYTOSOL,0.0,0.0
Q86UL3,0.0023767990060150623,0.9471133947372437,0.0013711574720218778,0.0019897997844964266,0.0012932097306475043,0.0008816712652333081,0.019069170579314232,0.023083927109837532,0.00018339637608733028,0.002637483412399888,ER,0.9471133947372437,ER,0.0,0.0
Q13630,0.9469767808914185,0.000145217971294187,2.7740534278564155e-05,0.0003219534701202065,0.005022589582949877,0.0037933383136987686,0.005459808278828859,0.025824783369898796,0.012360584922134876,6.70470399199985e-05,CYTOSOL,0.9469767808914185,CYTOSOL,0.0,0.0
Q8N9T8,0.0005452620098367333,0.0007481585489585996,0.0001627506862860173,9.633311856305227e-05,0.0015212066937237978,0.9468571543693542,0.0010461648926138878,0.0004698222619481385,0.010850071907043457,0.037703122943639755,NUCLEUS/CHROMATIN,0.9468571543693542,NUCLEUS/CHROMATIN,0.0,0.0
Q13948-2,0.00018727773567661643,0.0016008467646315694,0.946444571018219,0.011884134262800217,0.009467970579862595,0.0017943812999874353,0.0008163208258338273,0.004108586814254522,0.008470850065350533,0.015225165523588657,GA,0.946444571018219,GA,0.0,0.0
P04062-4,0.005039239302277565,0.005911920685321093,0.0003210152208339423,0.9461243152618408,0.028456101194024086,0.002462684875354171,0.006567009259015322,0.004226322751492262,0.0005695312283933163,0.0003217395569663495,LYSOSOME,0.9461243152618408,LYSOSOME,0.0,0.0
Q14498-2,0.0017727380618453026,0.0024415189400315285,0.0005834802868776023,0.0006491208914667368,0.0035917828790843487,0.9450254440307617,0.0026570260524749756,0.002148217987269163,0.013678483664989471,0.027452269569039345,NUCLEUS/CHROMATIN,0.9450254440307617,NUCLEUS/CHROMATIN,0.0,0.0
