Protein_ID,CYTOSOL,ER,GA,LYSOSOME,MITOCHONDRION,NUCLEUS/CHROMATIN,PEROXISOME,PM,PROTEASOME,RIBOSOME,score,pred,cutoff,toppred
Q9NV56,0.002116086880050716,0.0004288459438157588,7.145039559119937e-05,0.00027526088314289154,0.001434374335190114,0.9791422635316849,0.0007232725292851683,0.006853995568235405,0.007829867438658766,0.001124588332231724,0.9791422635316849,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q9HAU4,0.005315967217029538,0.01406454446259886,0.03038247535005212,0.002831638361385558,0.023847066739108413,0.2652909066528082,0.01172388537088409,0.02470833749976009,0.046103499131277204,0.5757316648960114,0.5757316648960114,RIBOSOME,0.5644327402114868,RIBOSOME
Q13683-9,0.005250809175777249,0.014408510678549646,0.001080704927971965,0.01093046808091458,0.015389747684821486,0.013061309451586567,0.0037002235467298306,0.9335709065198898,0.0018170360890508164,0.0007902634961283184,0.9335709065198898,PM,0.5644327402114868,PM
Q14156-2,0.005202129128520028,0.007712341259320965,0.000469500533313294,0.010300349284079857,0.021907822199864313,0.008468463853205321,0.0020982006562917377,0.9424284398555756,0.001063230227373424,0.0003495205012313818,0.9424284398555756,PM,0.5644327402114868,PM
Q13610,0.018446142436005175,0.006824923155363649,0.006547785233124159,0.004419230608618818,0.011022746097296476,0.7205022424459457,0.018467929679900408,0.012339536682702601,0.16847139410674572,0.03295805072411895,0.7205022424459457,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q96SY0-4,0.008240565279265866,0.0062519366620108485,0.003546995732904179,0.004212371044559404,0.008316379127791151,0.8920901864767075,0.010389849718194455,0.011322748789098114,0.03463279586867429,0.020996199222281575,0.8920901864767075,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P02656,0.014500478631816804,0.06846585357561707,0.16929500736296177,0.008976308978162706,0.024244153639301658,0.04048388940282166,0.12979138549417257,0.02367100107949227,0.07354352273978293,0.44702841341495514,0.44702841341495514,RIBOSOME,0.5644327402114868,unknown
O00592-2,0.013091603977954946,0.01474688323423834,7.2489062290515e-05,0.010983979002048727,0.061394155432935804,0.05942414861056022,0.0015374808317574207,0.8363980203866959,0.0020191981798234337,0.00033204730402758287,0.8363980203866959,PM,0.5644327402114868,PM
Q969P0-3,0.007809650880517438,0.19070252921665087,0.02162625003256835,0.010856462176889181,0.014717676443979144,0.02467718516709283,0.019394567905692384,0.6904468983411789,0.00897967818309553,0.010789123800350353,0.6904468983411789,PM,0.5644327402114868,PM
P51687,0.02048062635003589,0.003725060923898127,0.005510064598638564,0.21395010314881802,0.6931926161050797,0.010523991157242563,0.005188578816159861,0.035619672387838364,0.007517181758885272,0.004292092511605006,0.6931926161050797,MITOCHONDRION,0.5644327402114868,MITOCHONDRION
Q6Y1H2,0.001330190830231004,0.8973841518163681,0.0009682405961939367,0.0018140215252060443,0.0005194790137466043,0.0010329701399314217,0.059450865839608014,0.03635519731324166,0.0004779148107445508,0.000667014212012873,0.8973841518163681,ER,0.5644327402114868,ER
Q4J6C6-4,0.838222473859787,0.004920999999740161,0.0010997444977522974,0.0038994650135464326,0.026607021209201775,0.015016688957985025,0.021845044087967835,0.028469922697695438,0.058158497019235256,0.0017601156285280695,0.838222473859787,CYTOSOL,0.5644327402114868,CYTOSOL
P27449,0.007588202026454383,0.0037796110441661313,0.00017690887648313947,0.004295797829399817,0.16559424658771604,0.238037237431854,0.0007754001262583188,0.5735199772752821,0.004388285873574205,0.0018443331458684042,0.5735199772752821,PM,0.5644327402114868,PM
Q9NSY1,0.005203727356274612,0.023061646847054362,0.018773569725453854,0.0033927091426448897,0.02258376992540434,0.3171907588839531,0.01634265575557947,0.040596769656986,0.028921780351083726,0.5239325426518917,0.5239325426518917,RIBOSOME,0.5644327402114868,unknown
Q9NX01,0.17879334092140198,0.015372448484413326,0.01614573795814067,0.010045042377896607,0.02883176156319678,0.24690000899136066,0.042833132203668356,0.02390739764086902,0.4141967222094536,0.022974398219957948,0.4141967222094536,PROTEASOME,0.5644327402114868,unknown
O43353,0.8598980903625488,0.00657636507821735,0.0011846660662673258,0.004871265220572241,0.030160901849740185,0.010355542770412285,0.022713334023137577,0.01786551189070451,0.04444895380595426,0.0019253577738282956,0.8598980903625488,CYTOSOL,0.5644327402114868,CYTOSOL
Q9BQ15,0.0014265924319261103,0.0006935552784170795,0.00032640406959671964,0.00036833208878306323,0.002692876062610594,0.9732549041509628,0.0007999745985216578,0.005819486243126448,0.010201517756286194,0.0044162916237837635,0.9732549041509628,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q9UHY7,0.9670891463756561,0.00021882132147998945,1.84013472028528e-05,0.0001278837115514797,0.0023829221585600635,0.0011124047250348212,0.003338184053745863,0.0024315706010185067,0.023240627523941196,4.009762435395244e-05,0.9670891463756561,CYTOSOL,0.5644327402114868,CYTOSOL
Q9H2C0,0.6408811882138252,0.011839355283882469,0.006518227109154395,0.006545890617417172,0.02728871931321919,0.02464972948655486,0.043747094459831715,0.0179253647220321,0.2142809540964663,0.006323441310087219,0.6408811882138252,CYTOSOL,0.5644327402114868,CYTOSOL
A2RU67,0.0032923948747338727,0.712022602558136,0.043932609260082245,0.004410072753671557,0.00534355323179625,0.013282218860695139,0.067258738912642,0.03004913218319416,0.007788691786117852,0.11261998931877315,0.712022602558136,ER,0.5644327402114868,ER
Q96S15-2,0.0014088651641941397,0.005887159728445113,0.042661251965910196,0.0024927621343522333,0.009647779166698456,0.05419529555365443,0.007907967927167192,0.0029210959473857656,0.01680168992606923,0.8560761660337448,0.8560761660337448,RIBOSOME,0.5644327402114868,RIBOSOME
Q6UX71,0.006135877963970415,0.2756715305149555,0.10460921609774232,0.008920742926420644,0.02041516685858369,0.06253077602013946,0.044589840807020664,0.06755004078149796,0.023182959674159065,0.38639384880661964,0.38639384880661964,RIBOSOME,0.5644327402114868,unknown
O15078,0.000302665432059257,0.0027914483507629484,0.030870574584696442,0.0005854336359334411,0.0019374911171325948,0.010304479510523379,0.004837726693949662,0.0006089048711146461,0.006297590218309779,0.9414636939764023,0.9414636939764023,RIBOSOME,0.5644327402114868,RIBOSOME
Q6P996-4,0.9342553317546844,0.0014122329930899014,0.00018011176924929984,0.0009165050493891158,0.007859575769089133,0.0038737926701060132,0.009568395906171645,0.010211725386852777,0.03141643509393166,0.0003060244689032654,0.9342553317546844,CYTOSOL,0.5644327402114868,CYTOSOL
Q96EY1,0.0016608079381512653,0.00014246527473460446,0.0001643569862608274,0.0030833066266495734,0.9868622273206711,0.0008133754563459661,7.724176049350717e-05,0.006258189037907869,0.0005201172893976036,0.0004178665610652388,0.9868622273206711,MITOCHONDRION,0.5644327402114868,MITOCHONDRION
Q8TEB9-2,0.0018610801089380402,0.8456854969263077,0.0022380567679647356,0.0017216279957210645,0.00064676522379159,0.0015364304745162372,0.13038210989907384,0.012725344684440643,0.0008037174993660301,0.002399327131570317,0.8456854969263077,ER,0.5644327402114868,ER
Q9UJK0,0.013692273700144142,0.01960623310878873,0.02150731487199664,0.009630370826926082,0.02385416952893138,0.5985936373472214,0.028742399299517274,0.027427931083366275,0.07989750569686294,0.1770481877028942,0.5985936373472214,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q96RT8,0.0003967646548517223,0.002737638133112341,0.00798815573216416,0.000463844256955781,0.0022529505513375625,0.03866318613290787,0.004624539797077887,0.0010351685450586956,0.005129581535584293,0.9367082267999649,0.9367082267999649,RIBOSOME,0.5644327402114868,RIBOSOME
Q8TF42,0.3171149492263794,0.0790737820789218,0.030430692830123007,0.05412599816918373,0.07803722936660051,0.06388284964486957,0.1967904381453991,0.06846007145941257,0.07336230878718197,0.03872166108340025,0.3171149492263794,CYTOSOL,0.5644327402114868,unknown
Q7L590-2,0.001532538224637392,0.0014892330818838673,0.0008468351225019433,0.0004768786484419252,0.003001091015903512,0.929049164056778,0.002559019521868322,0.0028078038012608886,0.019102027799817733,0.03913535666652024,0.929049164056778,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
A5PLN9-4,0.0012362728930384037,0.013169304002076387,0.07228936441242695,0.0021313701927283546,0.006797294277930632,0.021334564953576773,0.01196441292995587,0.004654692573240027,0.013435199944069609,0.8529875576496124,0.8529875576496124,RIBOSOME,0.5644327402114868,RIBOSOME
P84022,0.012403912201989442,0.008651125986943953,0.005255367032077629,0.006143493839772418,0.012971690302947536,0.8525425493717194,0.012868921272456646,0.024369215709157288,0.041913706925697625,0.022880021133460104,0.8525425493717194,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O75054,0.0022889435958859394,0.01714971539149701,0.0004831713062003473,0.005662823983584531,0.0066875405827886425,0.0048323843020625645,0.0019649126618332957,0.96003457903862,0.0006767762210984074,0.00021916068692462431,0.96003457903862,PM,0.5644327402114868,PM
Q9H501,0.004715308052254841,0.002498766716598766,0.0014021422525729577,0.0016318844391207676,0.0039720821878290735,0.9366678446531296,0.004695619292760966,0.004318789331591688,0.03008878014225047,0.01000883434608113,0.9366678446531296,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q5T2T1,0.006347846821881831,0.0051729992079572185,0.00014954526335486662,0.009180676150208456,0.04268325204611756,0.015172347628322314,0.0013202361169533106,0.9185575097799301,0.0011449391377027496,0.0002706428861642962,0.9185575097799301,PM,0.5644327402114868,PM
O14735,0.00228252182387223,0.8695563971996307,0.001604475786734838,0.0026642872107913718,0.0009269177935493644,0.002154883895855164,0.06120507000014186,0.05739052267745137,0.0009523950229777256,0.0012625537710846402,0.8695563971996307,ER,0.5644327402114868,ER
Q8NCH0,0.00010447561484738799,0.004089972893780214,0.9520590305328369,0.0037715658436354715,0.0022926868332433514,0.0003245358078629579,0.0006446903644246049,0.0019832759535347577,0.005600083267381706,0.029129654896678403,0.9520590305328369,GA,0.5644327402114868,GA
P98196,0.005628535262076184,0.14562460748129524,0.003096574444498401,0.008712460694368929,0.011592939728870988,0.014066604002437089,0.006000999732350465,0.8001545369625092,0.003312548898975365,0.0018101830646628514,0.8001545369625092,PM,0.5644327402114868,PM
Q9NQ89,0.0046493620466208085,0.01093780028168112,0.010573539417237043,0.002049654649454169,0.008447231957688928,0.434944573789835,0.030763521092012525,0.006978943711146712,0.03774642467033118,0.452908955514431,0.452908955514431,RIBOSOME,0.5644327402114868,unknown
Q9Y3E0,0.004007267227279954,0.5828635543584824,0.01586578763090074,0.009475987346377224,0.009283462772145867,0.007724475624854676,0.014918950269930065,0.34690518863499165,0.004168025232502259,0.004787271376699209,0.5828635543584824,ER,0.5644327402114868,ER
O15056-2,0.034881228813901544,0.026695923879742622,0.03158313315361738,0.014950680546462536,0.03134711063466966,0.47312234714627266,0.05237120529636741,0.025474403286352754,0.18227626662701368,0.1272977041080594,0.47312234714627266,NUCLEUS/CHROMATIN,0.5644327402114868,unknown
Q86X02,0.5267716869711876,0.07107972365338355,0.0038792672339695855,0.015635673888027668,0.027676942758262157,0.030042940692510456,0.20259361015632749,0.07789525471162051,0.03733537772222917,0.007089525218361814,0.5267716869711876,CYTOSOL,0.5644327402114868,unknown
Q9UQ53-2,0.00041074034561461303,0.006302937868895242,0.9129146188497543,0.008040226777666248,0.0055422105942852795,0.00101978028396843,0.002042144365987042,0.003023129655048251,0.012772204478096683,0.047931985041941516,0.9129146188497543,GA,0.5644327402114868,GA
Q01973,0.00230049271704047,0.006901988894583155,0.00019869763335123025,0.0047072551933524664,0.008624342415714636,0.006654723227256909,0.0011132423180697515,0.9687747061252594,0.0005630918317365285,0.00016142354957082716,0.9687747061252594,PM,0.5644327402114868,PM
O60583,0.0026879658616962843,0.0016887354759091977,0.0011640309803624405,0.0007469930687875603,0.00303635358432075,0.920438677072525,0.004187178026768379,0.0030651654669782147,0.0421374888101127,0.020847404841333628,0.920438677072525,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O14717,0.6803859248757362,0.009825477303820662,0.0038159733189786493,0.0052440707659116015,0.02437780797481537,0.0405230822507292,0.037325555458664894,0.019573316210880876,0.17360939110949403,0.00531938558924594,0.6803859248757362,CYTOSOL,0.5644327402114868,CYTOSOL
Q96S97,0.013006761320866644,0.16230845544487238,0.0029831097199348733,0.008430451212916523,0.04446102539077401,0.0872120137210004,0.00579582474892959,0.66033093072474,0.010071569964566152,0.005399856134317815,0.66033093072474,PM,0.5644327402114868,PM
Q562E7,0.38406260684132576,0.02866661292500794,0.023321168613620102,0.017962218029424548,0.06958238501101732,0.0519667724147439,0.07160696759819984,0.04737018863670528,0.28505377285182476,0.020407276111654937,0.38406260684132576,CYTOSOL,0.5644327402114868,unknown
Q8NCN4,0.0005188521435002258,0.0002620030414846042,9.135481970901083e-05,0.00013445043234128207,0.000530262156075878,0.9906090795993805,0.000514441403879573,0.0009986416262108833,0.00435736007966625,0.0019835491166304564,0.9906090795993805,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P54098,0.02011297276476398,0.004510234875851893,0.0018448902410455048,0.02073538990225643,0.4846096783876419,0.04616269201505929,0.003968246994190849,0.4064092021435499,0.006669047172181308,0.004977644406608306,0.4846096783876419,MITOCHONDRION,0.5644327402114868,unknown
P48553,0.0038403166690841317,0.037146500777453184,0.050596768502146006,0.003958902045269497,0.015063064987771213,0.08803925896063447,0.022649510763585567,0.016568760620430112,0.022217226854991168,0.7399196773767471,0.7399196773767471,RIBOSOME,0.5644327402114868,RIBOSOME
O15127,0.0036584312583727296,0.23317888751626015,0.05848542507737875,0.004423408390721306,0.014864319236949086,0.062407876597717404,0.030044735758565366,0.044631600147113204,0.016062808077549562,0.5322424545884132,0.5322424545884132,RIBOSOME,0.5644327402114868,unknown
Q9H147,0.0004557120731760733,7.118070831335643e-05,8.438762158780033e-06,4.8544048380172455e-05,0.0008207550952761267,0.9857487380504608,0.00011641464952560909,0.010756216616528036,0.0017417398880326118,0.00023228829155641506,0.9857487380504608,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q96MU7-2,0.004996417643269524,0.0038774137319705915,0.0022259190373006277,0.00231907491615857,0.005022357538109645,0.923602432012558,0.0066611704241950065,0.006604656809940934,0.029252343956613913,0.015438219881616533,0.923602432012558,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O75170-6,0.5240138284862041,0.005732664809329435,0.005660723360051634,0.003249193832743913,0.01592753187287599,0.02326719486154616,0.024955341825261712,0.008089962851954624,0.38448625523597,0.004617269536538515,0.5240138284862041,CYTOSOL,0.5644327402114868,unknown
O14682,0.44500186666846275,0.036047666100785136,0.021224953670753166,0.023829244077205658,0.05425305524840951,0.08009288925677538,0.09428596124053001,0.04667597729712725,0.17334023327566683,0.025248149875551462,0.44500186666846275,CYTOSOL,0.5644327402114868,unknown
P08397-4,0.9669125378131866,0.0005037903796520915,2.7051154915136216e-05,0.00029329176814973934,0.003836503190143503,0.0017383260666221645,0.00589597732295033,0.006879966171410956,0.013845044846455337,6.753638114848212e-05,0.9669125378131866,CYTOSOL,0.5644327402114868,CYTOSOL
Q96RE7,0.06456454563885927,0.01881360827246681,0.0064800925756571814,0.02091756951995194,0.0833763899281621,0.5697518959641457,0.04084896598942578,0.10573770944029093,0.06686944345710799,0.02263979334384203,0.5697518959641457,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O95235,0.001240402608345903,0.00038318534063819243,0.00010746642040260213,0.00025103236657741945,0.0019605033307925623,0.9796487540006638,0.000534139663386668,0.007556200071121566,0.006609980109033131,0.001708341406811087,0.9796487540006638,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q96DT7,0.017214945488376543,0.010698877173126675,0.0020779731476068264,0.003737066057510674,0.014294513675849885,0.8640209436416626,0.01518494873016607,0.029082210385240614,0.03199529993798933,0.011693187785567716,0.8640209436416626,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q6IQ49-2,0.0034704263307503425,0.0031800868309801444,0.0023339501494774595,0.0019343991625646595,0.005760726377047831,0.9185086786746979,0.00511031923815608,0.005816632212372497,0.024075965688098222,0.02980883850250393,0.9185086786746979,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q5VU43-2,0.13678493350744247,0.004410193854710087,0.006768196064513177,0.0025431961184949614,0.011686384852509946,0.15222409466514364,0.016047652694396675,0.007991609752934892,0.6523939222097397,0.009149801568128169,0.6523939222097397,PROTEASOME,0.5644327402114868,PROTEASOME
Q9H1I8-3,0.0006864240428967605,0.00371939133037813,0.012082855042535812,0.0005471875804232695,0.0025713413633638993,0.0603458471596241,0.0073740508742048405,0.0010507558927201899,0.014858568189083599,0.8967635035514832,0.8967635035514832,RIBOSOME,0.5644327402114868,RIBOSOME
Q9P0U4,0.003119957282251562,0.0013316117776867031,0.0007020934116326316,0.0010817998004313267,0.003169517434798763,0.9598833471536636,0.001994924308746704,0.005437524592707632,0.01811451857793145,0.005164719324966427,0.9598833471536636,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q99805,0.00019277922473293074,0.015933060785755515,0.9265181124210358,0.0035744693741435185,0.0016739203274482861,0.0005226135399425402,0.0017434522851544898,0.002996390168846119,0.0071902669478731696,0.039654967753449455,0.9265181124210358,GA,0.5644327402114868,GA
Q96LI5,0.011828495655208826,0.021130554494448006,0.011209161952137947,0.008107230794848874,0.024910069711040705,0.6981726288795471,0.01963576953858137,0.06048305332660675,0.04070619947742671,0.1038168529048562,0.6981726288795471,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q13574-6,0.05381240462884307,0.019886283902451396,0.04007016331888735,0.012950767762959003,0.030384518206119537,0.2990549560636282,0.04011009354144335,0.0255675814114511,0.3937847726047039,0.08437841944396496,0.3937847726047039,PROTEASOME,0.5644327402114868,unknown
Q9NS15,0.002372826565988362,0.812493696808815,0.011744285555323586,0.010532950633205473,0.002444813937472645,0.0026837031327886507,0.04920611949637532,0.1030648562591523,0.0019323583837831393,0.0035243957536295056,0.812493696808815,ER,0.5644327402114868,ER
Q6UXK5,0.005900750838918611,0.47425441443920135,0.1464609708636999,0.0099501475924626,0.012140801874920726,0.018518435303121805,0.06302846479229629,0.0550198657438159,0.02003855863586068,0.19468757882714272,0.47425441443920135,ER,0.5644327402114868,unknown
Q8NB49,0.00437914949725382,0.5713834036141634,0.0029753310227533802,0.004101017315406352,0.003981865389505401,0.009559253259794787,0.022390790923964232,0.37571623362600803,0.002770821527519729,0.002742090175161138,0.5713834036141634,ER,0.5644327402114868,ER
Q9P2N2,0.0570975667797029,0.11775207240134478,0.16949372366070747,0.05695924907922745,0.08289559930562973,0.06863659713417292,0.11419965513050556,0.09988135006278753,0.10126982070505619,0.1318144015967846,0.16949372366070747,GA,0.5644327402114868,unknown
Q7Z5U6,0.01427841407712549,0.011079104617238045,0.013777686457615346,0.00959014322143048,0.020163385313935578,0.7179084718227386,0.022812836337834597,0.01743658515624702,0.09039236791431904,0.0825609527528286,0.7179084718227386,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O95456,0.7141628637909889,0.0019651568536573905,0.0005084820180982774,0.0004472355824418628,0.005799414109787904,0.017042353661963716,0.012538920971564949,0.006989839581365231,0.23981716713478818,0.0007286486713837803,0.7141628637909889,CYTOSOL,0.5644327402114868,CYTOSOL
Q8N122-3,0.00994209730924922,0.020048851729370654,0.22422097995877266,0.007363971897575539,0.018996090919245034,0.04380642238538712,0.04439746250864118,0.005939349706750363,0.19481997517868876,0.4304647669196129,0.4304647669196129,RIBOSOME,0.5644327402114868,unknown
P61923-5,0.13578879553824663,0.022470767238701228,0.03502842551097274,0.004582711721013766,0.02370128483744338,0.028629216802073643,0.03597066318616271,0.008122774092043983,0.6737220175564289,0.031983361433958635,0.6737220175564289,PROTEASOME,0.5644327402114868,PROTEASOME
Q86YD1,0.6287038922309875,0.005019033123971894,0.004311194121328299,0.00429979847103823,0.022162684588693082,0.03181246167514473,0.026335399015806615,0.01576712736277841,0.2570380531833507,0.004550372295852867,0.6287038922309875,CYTOSOL,0.5644327402114868,CYTOSOL
Q6MZP7,0.013671993423486128,0.005035336789660505,0.0003066379089204929,0.0016203935028897831,0.012504023950896226,0.8316381126642227,0.005351860796508845,0.10764417989412323,0.019822845720227633,0.0024045945538091473,0.8316381126642227,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
O60239,0.8589354753494263,0.011861835400850396,0.0006992150329798719,0.003486793275897071,0.017598309303139104,0.010268143210851122,0.04076377306773793,0.01883607971103629,0.03595910139716807,0.001591259979136339,0.8589354753494263,CYTOSOL,0.5644327402114868,CYTOSOL
Q9BRT8-2,0.9542157500982285,0.001073065514759719,6.619892221351097e-05,0.0007095493188025159,0.005713786400065146,0.002603080102005606,0.010997904250871215,0.010330445804839883,0.014142127637005203,0.00014810229847043999,0.9542157500982285,CYTOSOL,0.5644327402114868,CYTOSOL
P28300,0.005605648038908839,0.7299187704920769,0.020316430018283427,0.03639034228399396,0.008244058233685791,0.007244911277666688,0.038360428996384144,0.14351892517879605,0.004535057320026681,0.005865410261321813,0.7299187704920769,ER,0.5644327402114868,ER
Q99666,0.052038638619706035,0.011802304143202491,0.002229713174074277,0.0033642038142716046,0.011907272957614623,0.6247146800160408,0.1831641315948218,0.010084517882205546,0.0843212226536707,0.016373283171560615,0.6247146800160408,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q92759,7.816992496856301e-05,3.7104515019592554e-05,1.7222634355107402e-05,1.6577898200864638e-05,0.00036035239381959627,0.9951644688844681,5.793663561348694e-05,0.0005302166819092236,0.0016772327228409267,0.0020606950456567574,0.9951644688844681,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q14997,0.00877374573610723,0.00020319487589404162,0.0009853763358478318,7.238800333198014e-05,0.0005848078653798439,0.04107195709912048,0.0010702934159780852,0.00019784993259008843,0.9439441412687302,0.0030962134605942992,0.9439441412687302,PROTEASOME,0.5644327402114868,PROTEASOME
Q96FX7,0.8777746260166168,0.0011929542818620575,0.00022802650028419524,0.0005898754151303365,0.007234707236420945,0.011713805723047699,0.015750394948554458,0.013049285348188278,0.07197009886820638,0.0004962374504717815,0.8777746260166168,CYTOSOL,0.5644327402114868,CYTOSOL
Q63HQ0,0.001073493248441082,0.030681239441037178,0.038729922962374985,0.001561195005706395,0.006278270331677049,0.03496248193550855,0.014856994239380583,0.00846626132261008,0.007947655249154195,0.8554424792528152,0.8554424792528152,RIBOSOME,0.5644327402114868,RIBOSOME
O95486,0.0017725116522342432,0.08264354523271322,0.5411287136375904,0.008717599986994173,0.015403527882881463,0.007908007391961291,0.009414429310709238,0.017892717733047903,0.02131793339503929,0.293801037594676,0.5411287136375904,GA,0.5644327402114868,unknown
Q9NVW2,0.009134083302342333,0.002381689736921544,0.00038566664694883457,0.0007358817528029249,0.0030675753851028276,0.9374561160802841,0.006812216839534813,0.005533956977160415,0.030057557661166356,0.004435263876985118,0.9374561160802841,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P41229-2,0.9071739017963409,0.0028034467820816644,0.00031152600657256835,0.0030569327131502178,0.014970587850257289,0.01358170759249333,0.017008243003147072,0.014120924520739209,0.026167744177969965,0.0008050234706624693,0.9071739017963409,CYTOSOL,0.5644327402114868,CYTOSOL
O14841,0.956362321972847,0.0006465920906961742,5.5262400871247046e-05,0.00034316507010867525,0.004373562360115102,0.0019404706039267694,0.00604830704332926,0.006042208782304215,0.02408356333236944,0.0001044644289554808,0.956362321972847,CYTOSOL,0.5644327402114868,CYTOSOL
Q9BXJ8-2,0.0029015164327574894,0.817839652299881,0.0037594893510686234,0.0035586663871072233,0.0011059252356062643,0.001994098784052767,0.14279137924313545,0.021691940492019057,0.0012643038862734102,0.003092932398431003,0.817839652299881,ER,0.5644327402114868,ER
P37198,0.06275448529049754,0.030882392515195534,0.0023166452829173068,0.008524431119440123,0.02146376750897616,0.6923383101820946,0.06894108559936285,0.055167971877381206,0.045546298584667966,0.012064625334460288,0.6923383101820946,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
P00750-3,0.0161242387839593,0.4399687126278877,0.10034788679331541,0.05117566930130124,0.024580501252785325,0.020879788091406226,0.07411868032068014,0.22242658771574497,0.020066910423338413,0.030311062932014465,0.4399687126278877,ER,0.5644327402114868,unknown
Q9UHW5,0.6499531418085098,0.009101964737055823,0.0049428483353040065,0.0052894124237354845,0.02267010189825669,0.03009519272018224,0.03454223170410842,0.0165591174736619,0.22180378365737852,0.0050421968298905995,0.6499531418085098,CYTOSOL,0.5644327402114868,CYTOSOL
Q9NX47,0.053480782895348966,0.06373371346853673,0.03373521543107927,0.08338898327201605,0.35102881491184235,0.05062912474386394,0.033571488223969936,0.2606434505432844,0.03268400672823191,0.037104404298588634,0.35102881491184235,MITOCHONDRION,0.5644327402114868,unknown
Q6DN90,0.07835080660879612,0.06386445183306932,0.052653731778264046,0.04637050814926624,0.11397051066160202,0.1845024675130844,0.06689315009862185,0.21961207687854767,0.10024426132440567,0.07353805098682642,0.21961207687854767,PM,0.5644327402114868,unknown
Q8IY37,0.00025826984335708403,0.00022025730754648976,9.736054755649093e-05,7.188533777480188e-05,0.0005677887821775585,0.9860924929380417,0.0003914015992450004,0.000715395310180611,0.0040517392289984855,0.007533431693445891,0.9860924929380417,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q9UBI9,0.002278388783452101,0.023656464414671063,0.04401511140167713,0.003546557287336327,0.011240483785513788,0.06816636584699154,0.018917807727120817,0.011047594074625522,0.014773388480534777,0.8023578301072121,0.8023578301072121,RIBOSOME,0.5644327402114868,RIBOSOME
Q6P2H3-4,0.04579919297248125,0.03480919171124697,0.08144234586507082,0.018227004213258624,0.04052403778769076,0.17965145781636238,0.06440902268514037,0.026142695220187306,0.28973424807190895,0.2192607969045639,0.28973424807190895,PROTEASOME,0.5644327402114868,unknown
Q96RY7,0.03630262543447316,0.049297443591058254,0.05726584326475859,0.032127573154866695,0.05768044665455818,0.373455286026001,0.054454144556075335,0.06831128150224686,0.1012265095487237,0.16987884044647217,0.373455286026001,NUCLEUS/CHROMATIN,0.5644327402114868,unknown
Q8IYM9,0.003383685318112839,0.003028301944141276,0.0021628116082865745,0.001566526454553241,0.006278929336986039,0.9098216444253922,0.004738594536320306,0.007978116103913635,0.025145935971522704,0.035895426757633686,0.9098216444253922,NUCLEUS/CHROMATIN,0.5644327402114868,NUCLEUS/CHROMATIN
Q96CC6,0.0026543183439571294,0.019238835977375857,0.0013924361826411769,0.00783764268271625,0.0076729410502593964,0.005672795907230466,0.002939229053026793,0.9511899650096893,0.0009850003575593291,0.00041685671817504044,0.9511899650096893,PM,0.5644327402114868,PM
Q9BX79,0.0037355082167778164,0.7144458517432213,0.0058143135975115,0.0032077458017738536,0.004258511442458257,0.009232231735950336,0.02035765565233305,0.2303471714258194,0.003662828643427929,0.004938226833473891,0.7144458517432213,ER,0.5644327402114868,ER
Q9UPN7,0.4102961514145136,0.004332117052399553,0.004393711868033279,0.0019054655349464156,0.011426395270973444,0.02920912072295323,0.01609781908337027,0.006507673959276872,0.5126648214645684,0.0031667226867284626,0.5126648214645684,PROTEASOME,0.5644327402114868,unknown
