Protein_ID,Cytosol,ER,Golgi,Mitochondrion,PM,Plastid,Ribosome,Vacuole,score,pred,cutoff,toppred
AT5G41260,0.000954802,0.114648947,0.000528947,0.002268092,0.201428385,0.0020937,0.660562649,0.01751444,0.660562649,Ribosome,0.745320857,unknown
AT4G31430,0.000170393,0.001663259,0.660501726,0.026869364,0.000515815,0.310184557,6.77E-05,2.71E-05,0.660501726,Golgi,0.745320857,unknown
AT1G29150,0.001261601,0.226590729,0.001394422,0.001758588,0.659386687,0.004331248,0.095584491,0.009692227,0.659386687,PM,0.745320857,unknown
AT5G22650,0.002275647,0.001587863,0.658368684,0.119249719,0.000964953,0.217125679,0.000247487,0.000179935,0.658368684,Golgi,0.745320857,unknown
AT2G45470,0.000395716,0.297651577,0.000985664,0.001272144,0.658249021,0.002732006,0.037881439,0.000832437,0.658249021,PM,0.745320857,unknown
AT5G18900,0.000179073,0.180973169,9.67E-05,0.000810914,0.658021756,0.001327372,0.157065986,0.00152506,0.658021756,PM,0.745320857,unknown
AT3G42170,0.039637164,0.00076279,0.00057568,0.299946595,0.00154395,0.657352343,8.87E-05,9.28E-05,0.657352343,Plastid,0.745320857,unknown
AT5G05460,0.01135,0.049466639,4.89E-05,0.000711985,0.006130078,0.000767178,0.657146975,0.274378264,0.657146975,Ribosome,0.745320857,unknown
AT1G04080,0.002379132,0.00010433,0.000152278,0.65710669,0.000204381,0.340028374,1.52E-05,9.59E-06,0.65710669,Mitochondrion,0.745320857,unknown
AT5G13710,0.000155092,0.65645311,0.000912009,0.00026189,0.332896315,0.002601366,0.006522467,0.000197748,0.65645311,ER,0.745320857,unknown
AT1G30130,0.000490504,0.655712068,0.001734173,0.00087864,0.319417194,0.003886341,0.016989061,0.000892057,0.655712068,ER,0.745320857,unknown
AT2G16660,0.00011188,0.002200653,7.59E-06,0.000213585,0.033107288,0.000119525,0.308590045,0.65564945,0.65564945,Vacuole,0.745320857,unknown
AT1G18700,0.000386068,0.654745355,0.000988167,0.000731843,0.315014042,0.002431973,0.024724197,0.000978375,0.654745355,ER,0.745320857,unknown
AT5G39590,0.00308623,0.016676644,0.000501535,0.003309901,0.145552682,0.002712046,0.173887985,0.654272966,0.654272966,Vacuole,0.745320857,unknown
AT1G20970,0.001296594,0.654074028,0.005611618,0.0020607,0.299607946,0.006940396,0.028198602,0.002210156,0.654074028,ER,0.745320857,unknown
AT2G32240,0.000660889,0.653839551,0.00103477,0.000876639,0.247555817,0.002185323,0.089677588,0.00416943,0.653839551,ER,0.745320857,unknown
AT1G14810,0.161262848,0.001807041,0.000906453,0.179869411,0.002159705,0.653671175,0.000106846,0.000216558,0.653671175,Plastid,0.745320857,unknown
AT1G70810,0.001111923,0.114939855,0.00077051,0.002039135,0.199395857,0.002094387,0.653274991,0.026373378,0.653274991,Ribosome,0.745320857,unknown
AT5G54160,0.651988208,0.013020951,0.003321338,0.188440502,0.008280757,0.13067833,0.002314477,0.001955469,0.651988208,Cytosol,0.745320857,unknown
AT3G58610,0.65178404,0.000671644,0.000175633,0.105846519,0.000909707,0.240409051,5.70E-05,0.000146383,0.65178404,Cytosol,0.745320857,unknown
AT1G62380,0.143655648,0.00403328,0.001729305,0.190431202,0.00752907,0.651512861,0.000528908,0.000579771,0.651512861,Plastid,0.745320857,unknown
AT5G57460,8.65E-05,0.650904201,0.0010065,0.000596351,0.331596013,0.002115788,0.013550809,0.000143848,0.650904201,ER,0.745320857,unknown
AT5G58800,0.002891422,0.650809929,0.003999507,0.020561068,0.20061687,0.046019485,0.071211671,0.003890029,0.650809929,ER,0.745320857,unknown
AT2G01720,0.000606983,0.649838947,0.006053899,0.001361971,0.322898336,0.008113973,0.010354309,0.000771556,0.649838947,ER,0.745320857,unknown
AT3G25290,0.000580809,0.649808861,0.001466683,0.00079123,0.312607935,0.004053891,0.029704553,0.000986021,0.649808861,ER,0.745320857,unknown
AT1G05500,0.001411442,0.648385718,0.00105444,0.000592246,0.08271966,0.00219778,0.258518031,0.005120673,0.648385718,ER,0.745320857,unknown
AT1G65980,0.089788299,0.003422161,0.003192756,0.647878639,0.005295247,0.24823203,0.001271443,0.000919408,0.647878639,Mitochondrion,0.745320857,unknown
AT1G80410,0.032461629,0.047448465,0.001288206,0.08690896,0.120476785,0.02708764,0.647440948,0.036887352,0.647440948,Ribosome,0.745320857,unknown
AT3G12490,0.009073123,0.020042068,0.002683421,0.647361398,0.049482576,0.256657908,0.013033899,0.001665607,0.647361398,Mitochondrion,0.745320857,unknown
AT3G51670,0.000448616,0.300542105,0.001105319,0.001124619,0.647331111,0.002287537,0.045511749,0.001648935,0.647331111,PM,0.745320857,unknown
AT4G38580,0.000158741,0.647093013,0.00016644,0.000644706,0.296964354,0.003754215,0.050270141,0.000948368,0.647093013,ER,0.745320857,unknown
AT3G10380,0.0095205,0.122427285,0.005541196,0.09790029,0.116966146,0.646544746,0.000965706,0.000134104,0.646544746,Plastid,0.745320857,unknown
AT2G44350,0.055396603,0.001381693,0.000499044,0.293423835,0.002573012,0.646369688,0.000200571,0.000155546,0.646369688,Plastid,0.745320857,unknown
AT3G52960,0.012415148,0.000665628,0.001926941,0.646170996,0.000985432,0.337573723,0.000151824,0.000110303,0.646170996,Mitochondrion,0.745320857,unknown
AT1G60730,0.013390897,0.053913992,0.006949062,0.165848768,0.109802039,0.64547123,0.003612601,0.0010114,0.64547123,Plastid,0.745320857,unknown
AT1G03090,0.047613852,0.000258808,0.002647179,0.303860296,0.000197865,0.645341931,3.66E-05,4.35E-05,0.645341931,Plastid,0.745320857,unknown
AT2G32920,0.000322359,0.645010538,0.000473798,0.00046931,0.231869372,0.001117115,0.117688784,0.003048773,0.645010538,ER,0.745320857,unknown
AT3G44310,0.644968644,0.006430235,0.000752695,0.158331836,0.013446965,0.173511263,0.001109955,0.001448414,0.644968644,Cytosol,0.745320857,unknown
AT5G46570,0.000779554,0.118523557,0.000220154,0.002100705,0.215279741,0.002367126,0.644759722,0.015969432,0.644759722,Ribosome,0.745320857,unknown
AT1G29880,0.644508317,0.010402397,0.000836869,0.133772366,0.007011319,0.198163642,0.003460351,0.001844702,0.644508317,Cytosol,0.745320857,unknown
AT3G04880,0.271794019,0.00045877,0.000333427,0.082025675,0.000774059,0.644480798,4.20E-05,9.12E-05,0.644480798,Plastid,0.745320857,unknown
AT1G30760,0.008148719,0.004806775,0.019585624,0.644277789,0.008587501,0.311856717,0.001836592,0.000900227,0.644277789,Mitochondrion,0.745320857,unknown
AT4G00630,0.00331831,0.000983787,0.015330433,0.334771277,0.001050587,0.644268453,0.000172535,0.000104589,0.644268453,Plastid,0.745320857,unknown
AT3G28450,0.002862283,0.252563734,0.003736689,0.007228313,0.644070171,0.011404611,0.071000394,0.007133781,0.644070171,PM,0.745320857,unknown
AT3G09440,0.642178297,0.050269367,0.006615718,0.116488004,0.02985102,0.136452584,0.012091312,0.006053673,0.642178297,Cytosol,0.745320857,unknown
AT4G02570,0.641865402,0.091163042,0.001671659,0.07763798,0.071731861,0.085226296,0.022021621,0.008682102,0.641865402,Cytosol,0.745320857,unknown
AT3G52990,0.641025156,0.017964518,0.00307893,0.146668471,0.020475328,0.160864476,0.005621133,0.004301927,0.641025156,Cytosol,0.745320857,unknown
AT5G56650,0.001292122,0.115359435,0.000578517,0.004128192,0.223088212,0.002796087,0.640839808,0.011917589,0.640839808,Ribosome,0.745320857,unknown
AT4G11150,0.000363473,0.082433261,0.000114842,0.000323528,0.164015125,0.000772502,0.111350227,0.640627,0.640627,Vacuole,0.745320857,unknown
AT4G24830,0.012014898,0.000277679,0.00027128,0.640349053,0.000697076,0.346276994,6.56E-05,4.74E-05,0.640349053,Mitochondrion,0.745320857,unknown
AT5G57330,0.014819495,0.000173976,0.000872027,0.640149422,0.000158921,0.343760654,3.34E-05,3.21E-05,0.640149422,Mitochondrion,0.745320857,unknown
AT5G63860,0.639270745,0.000605243,4.75E-05,0.01456774,0.000895186,0.344503711,1.44E-05,9.54E-05,0.639270745,Cytosol,0.745320857,unknown
AT4G36130,0.000312856,0.638076559,0.000941069,0.000556077,0.325270437,0.002286303,0.031778041,0.000778691,0.638076559,ER,0.745320857,unknown
AT2G33070,0.100601112,0.041947675,0.035098064,0.134030638,0.040594575,0.637472298,0.006829169,0.003426445,0.637472298,Plastid,0.745320857,unknown
AT3G11730,0.000401761,0.334430716,0.003353761,0.001604335,0.63712395,0.005644287,0.01678951,0.000651707,0.63712395,PM,0.745320857,unknown
AT5G45280,2.12E-05,0.000517405,0.197626256,0.637075525,0.000291105,0.16445685,1.12E-05,4.80E-07,0.637075525,Mitochondrion,0.745320857,unknown
AT3G06350,0.004143094,0.000613548,0.000749303,0.635801695,0.001814933,0.356769612,6.46E-05,4.32E-05,0.635801695,Mitochondrion,0.745320857,unknown
AT4G38220,0.000709016,0.209747953,0.000379254,0.001140612,0.130919304,0.001483702,0.634897277,0.02072284,0.634897277,Ribosome,0.745320857,unknown
AT2G16530,0.000437524,0.185830953,0.000491581,0.002172672,0.17162388,0.001119625,0.63283401,0.005489778,0.63283401,Ribosome,0.745320857,unknown
AT4G27500,0.000692352,0.632640868,0.002656433,0.002256076,0.337144054,0.012600416,0.011495105,0.000514679,0.632640868,ER,0.745320857,unknown
AT3G09810,0.012092208,0.00055058,0.000351993,0.632615931,0.00082657,0.353400633,0.000106668,5.54E-05,0.632615931,Mitochondrion,0.745320857,unknown
AT5G20980,0.632490877,0.00121893,3.75E-05,0.00297035,0.00046134,0.362815177,1.06E-06,4.81E-06,0.632490877,Cytosol,0.745320857,unknown
AT2G17980,0.007481015,0.005068225,0.111013499,0.237762462,0.005042004,0.631951198,0.001150389,0.000531224,0.631951198,Plastid,0.745320857,unknown
AT1G60420,0.352017854,0.000656759,0.000188987,0.014356197,0.0012066,0.631503422,1.41E-05,5.61E-05,0.631503422,Plastid,0.745320857,unknown
AT1G52600,0.000936762,0.631229497,0.006558866,0.002038495,0.336620249,0.011095613,0.010473038,0.001047502,0.631229497,ER,0.745320857,unknown
AT5G58060,0.079572194,0.011942209,0.007380358,0.630692057,0.027479197,0.227089438,0.011859538,0.003984967,0.630692057,Mitochondrion,0.745320857,unknown
AT3G55620,0.63019482,0.101226299,0.092891203,0.009622684,0.016506898,0.137434219,0.007847493,0.004276409,0.63019482,Cytosol,0.745320857,unknown
AT4G35220,5.69E-05,0.349528172,3.07E-06,0.000275724,0.019584228,0.000224723,0.629440609,0.000886605,0.629440609,Ribosome,0.745320857,unknown
AT5G51830,0.355537236,0.000546191,0.001261022,0.015229498,0.000305547,0.627051406,2.06E-05,4.84E-05,0.627051406,Plastid,0.745320857,unknown
AT2G43090,0.011446675,0.000334469,0.000548679,0.360834548,0.000555205,0.62620049,4.40E-05,3.59E-05,0.62620049,Plastid,0.745320857,unknown
AT2G38390,0.004665419,0.131919654,0.017900717,0.120934242,0.095105524,0.626025267,0.003067914,0.000381285,0.626025267,Plastid,0.745320857,unknown
AT5G07340,0.000513142,0.625408977,0.001216401,0.001005138,0.330669817,0.002683135,0.037085343,0.001417987,0.625408977,ER,0.745320857,unknown
AT5G02240,0.045388033,0.001227006,0.000812702,0.625316888,0.001962961,0.324677632,0.000373344,0.000241406,0.625316888,Mitochondrion,0.745320857,unknown
AT5G62690,0.00717249,0.214274371,0.009606904,0.022437519,0.624592029,0.027885065,0.085480976,0.008550613,0.624592029,PM,0.745320857,unknown
AT1G27770,0.000194649,0.624532878,0.000904476,0.00038602,0.347741045,0.001478866,0.024282702,0.000479344,0.624532878,ER,0.745320857,unknown
AT3G03640,0.0008677,0.624429598,0.001381664,0.001075854,0.277307708,0.002664162,0.088717839,0.003555456,0.624429598,ER,0.745320857,unknown
AT1G73240,0.000311748,0.346448036,0.624251269,0.000306951,0.008502306,0.019120242,0.000999616,5.98E-05,0.624251269,Golgi,0.745320857,unknown
AT4G16660,0.000709173,0.624171697,0.000952028,0.000879374,0.218430514,0.002007927,0.147057157,0.005792107,0.624171697,ER,0.745320857,unknown
AT3G63130,0.005151984,0.035003537,0.623399258,0.026689867,0.042011567,0.26279844,0.003682188,0.001263131,0.623399258,Golgi,0.745320857,unknown
AT2G41800,8.65E-05,0.622712709,0.162519489,0.000937862,0.151087212,0.061164428,0.001474676,1.71E-05,0.622712709,ER,0.745320857,unknown
AT3G46740,0.027494699,0.010548178,0.288301509,0.042714493,0.006035457,0.622449875,0.001347644,0.001108167,0.622449875,Plastid,0.745320857,unknown
AT3G06810,0.002235524,0.002497436,0.005656106,0.622241713,0.004297917,0.362408585,0.000506411,0.000156333,0.622241713,Mitochondrion,0.745320857,unknown
AT1G48760,0.002577457,0.012301502,7.24E-05,0.002257893,0.027857528,0.001826806,0.331125144,0.621981241,0.621981241,Vacuole,0.745320857,unknown
AT2G24180,0.000952884,0.310896605,0.001983765,0.002117397,0.620759159,0.004398431,0.05636874,0.002523056,0.620759159,PM,0.745320857,unknown
AT2G25270,0.001347508,0.064506513,0.000489718,0.09620978,0.620321158,0.032223247,0.183474583,0.001427513,0.620321158,PM,0.745320857,unknown
AT1G24100,0.201143279,0.006721994,0.000453198,0.161994635,0.009613748,0.619995229,6.18E-05,1.61E-05,0.619995229,Plastid,0.745320857,unknown
AT1G80910,0.014409346,0.016788774,0.001392098,0.038806901,0.212795939,0.021954651,0.074086116,0.619766172,0.619766172,Vacuole,0.745320857,unknown
AT5G23575,0.000318477,0.28823701,0.000554376,0.001121399,0.619715847,0.002040742,0.086819979,0.001192198,0.619715847,PM,0.745320857,unknown
AT1G16570,0.000290411,0.265139978,0.002576256,0.001686948,0.619335815,0.004009764,0.106279453,0.000681409,0.619335815,PM,0.745320857,unknown
AT1G01980,0.005589337,0.24263041,0.000479868,0.027858203,0.073957521,0.01190896,0.619312748,0.018262922,0.619312748,Ribosome,0.745320857,unknown
AT2G39960,0.000261635,0.619262025,0.000510067,0.000714035,0.355953902,0.002446753,0.020365857,0.000485719,0.619262025,ER,0.745320857,unknown
AT2G36580,0.018211327,0.01185837,0.059347861,0.618512221,0.017313141,0.273474245,0.000957329,0.000325529,0.618512221,Mitochondrion,0.745320857,unknown
AT1G60710,0.013598878,0.001067466,0.002566216,0.616737455,0.002571176,0.362886297,0.000352692,0.000219828,0.616737455,Mitochondrion,0.745320857,unknown
AT1G78800,0.00017326,0.616591781,0.000904872,0.001388887,0.358116439,0.019554347,0.003206282,6.41E-05,0.616591781,ER,0.745320857,unknown
AT5G47960,0.006808688,0.07230726,0.009444877,0.616537787,0.065261769,0.22448338,0.004637136,0.000519102,0.616537787,Mitochondrion,0.745320857,unknown
AT5G56590,3.31E-05,0.360586646,3.91E-05,0.000154231,0.616510976,0.000676203,0.021866058,0.000133692,0.616510976,PM,0.745320857,unknown
AT5G49650,0.008789731,0.003626016,0.000574726,0.616499624,0.05774207,0.309081106,0.000141827,0.003544875,0.616499624,Mitochondrion,0.745320857,unknown
AT5G46180,0.003143864,0.000241903,0.000264028,0.615271818,0.000399788,0.380634684,2.54E-05,1.86E-05,0.615271818,Mitochondrion,0.745320857,unknown
AT2G23350,0.613742857,0.205606758,4.79E-05,0.005857565,0.128184209,0.00847699,0.024076863,0.014006856,0.613742857,Cytosol,0.745320857,unknown
AT2G14120,0.025892082,0.612343326,0.031759913,0.034336955,0.1330974,0.134777965,0.02502026,0.002772066,0.612343326,ER,0.745320857,unknown
AT1G09870,5.93E-05,0.61179544,0.00018745,0.00053651,0.256570164,0.000717701,0.12980643,0.000327023,0.61179544,ER,0.745320857,unknown
AT5G16840,0.004312475,0.004103375,0.025965243,0.347509105,0.007192266,0.609989569,0.000605261,0.000322694,0.609989569,Plastid,0.745320857,unknown
AT5G39410,0.00383015,0.212935942,0.004270616,0.008299135,0.609360419,0.011426963,0.140502188,0.009374582,0.609360419,PM,0.745320857,unknown
AT4G13010,0.002564226,0.317438927,0.004030954,0.005748161,0.60916882,0.013736569,0.043848631,0.00346375,0.60916882,PM,0.745320857,unknown
AT2G23810,2.04E-05,0.60854397,0.000220019,0.000126892,0.353288257,0.000441532,0.037293259,6.57E-05,0.60854397,ER,0.745320857,unknown
AT5G20090,0.000488807,0.608074255,0.000366406,0.000842025,0.355944872,0.005375876,0.027276119,0.001631606,0.608074255,ER,0.745320857,unknown
AT4G26300,0.608070508,0.088934666,0.000646459,0.024553088,0.065587735,0.032407997,0.09957496,0.080224549,0.608070508,Cytosol,0.745320857,unknown
AT1G28200,0.015677958,0.155719457,0.008481994,0.072587599,0.607896946,0.065274673,0.0661192,0.008242183,0.607896946,PM,0.745320857,unknown
AT1G75270,0.273762641,0.020860622,0.003188901,0.067307968,0.024746983,0.607776485,0.001038396,0.001317983,0.607776485,Plastid,0.745320857,unknown
AT4G17170,0.003171164,0.068691748,0.001698503,0.006189816,0.272486567,0.005298573,0.606633775,0.03582987,0.606633775,Ribosome,0.745320857,unknown
AT1G17170,0.004747035,0.00040585,0.001570974,0.386250664,0.000383813,0.606603071,2.57E-05,1.29E-05,0.606603071,Plastid,0.745320857,unknown
AT2G30140,0.352165565,0.001206452,0.000284473,0.039039531,0.003177694,0.603954846,4.45E-05,0.000126984,0.603954846,Plastid,0.745320857,unknown
AT4G08850,0.005051941,0.602795079,0.003649578,0.008723495,0.301752705,0.032583754,0.040907428,0.004536064,0.602795079,ER,0.745320857,unknown
AT1G69840,0.001303109,0.116128531,0.000804036,0.002087832,0.218757978,0.002082354,0.602614135,0.05622204,0.602614135,Ribosome,0.745320857,unknown
AT4G25240,0.001403945,0.25649948,0.001784788,0.00264051,0.602084056,0.004235609,0.12454982,0.006801731,0.602084056,PM,0.745320857,unknown
AT4G04860,0.000398582,0.602071188,0.000908362,0.000874293,0.345560614,0.002483818,0.046656144,0.00104699,0.602071188,ER,0.745320857,unknown
AT3G17410,0.000591542,0.601725236,0.000541953,0.001552869,0.343575729,0.006392294,0.043779543,0.001840872,0.601725236,ER,0.745320857,unknown
AT1G50570,0.036301031,0.006387527,0.009870062,0.601318866,0.009356158,0.333405936,0.00208624,0.001274206,0.601318866,Mitochondrion,0.745320857,unknown
AT3G60190,0.002584427,0.266272735,0.003100958,0.007374643,0.600955211,0.008716043,0.106456606,0.0045394,0.600955211,PM,0.745320857,unknown
AT4G26900,0.600822896,0.002092392,0.000752269,0.039169928,0.003427157,0.353173085,0.00015387,0.000408418,0.600822896,Cytosol,0.745320857,unknown
AT4G35790,0.000352132,0.600687183,0.000596529,0.000560365,0.277875749,0.001297318,0.116234179,0.002396555,0.600687183,ER,0.745320857,unknown
AT1G22530,0.004683058,0.286451638,0.004853018,0.015341735,0.600494817,0.022153546,0.060566976,0.005455231,0.600494817,PM,0.745320857,unknown
AT1G65270,0.000335994,0.599618472,0.001343663,0.000810318,0.369283848,0.002694602,0.025157358,0.000755755,0.599618472,ER,0.745320857,unknown
AT1G12640,0.002582838,0.599220343,0.005949851,0.003005077,0.338657621,0.01012458,0.037730963,0.002728754,0.599220343,ER,0.745320857,unknown
AT3G25800,0.08907911,0.001278854,0.000156098,0.597301466,0.000430112,0.311649555,6.88E-05,3.60E-05,0.597301466,Mitochondrion,0.745320857,unknown
AT1G19130,0.375183149,0.000365735,0.000119766,0.026660953,0.000502524,0.597107429,1.30E-05,4.74E-05,0.597107429,Plastid,0.745320857,unknown
AT5G55070,0.000690459,0.000399789,0.006825725,0.596704215,0.000355205,0.394982133,2.94E-05,1.31E-05,0.596704215,Mitochondrion,0.745320857,unknown
AT5G63840,0.000800434,0.596102342,0.001551955,0.001544955,0.342983309,0.003599547,0.051361094,0.002056365,0.596102342,ER,0.745320857,unknown
AT2G04350,0.00015302,0.596066572,0.002378575,0.000637561,0.391170207,0.006993735,0.002479472,0.000120864,0.596066572,ER,0.745320857,unknown
AT3G17390,0.040968115,0.004589369,0.002472891,0.346708462,0.008050109,0.595845915,0.000777159,0.000587968,0.595845915,Plastid,0.745320857,unknown
AT2G01470,0.000441248,0.594355278,0.001208554,0.00083436,0.36561273,0.002493371,0.033875003,0.001179463,0.594355278,ER,0.745320857,unknown
AT3G53110,0.092099102,0.044097926,0.047102424,0.124250136,0.080844963,0.594340757,0.01526674,0.00199794,0.594340757,Plastid,0.745320857,unknown
AT5G04885,0.003171805,0.270562297,0.003930761,0.006245103,0.593465269,0.009653137,0.104671731,0.008299936,0.593465269,PM,0.745320857,unknown
AT2G34300,0.002136258,0.091132791,0.021213403,0.593260344,0.009555775,0.281675614,0.000839053,0.000186749,0.593260344,Mitochondrion,0.745320857,unknown
AT1G02530,0.000216829,0.034838516,0.013194582,0.334211495,0.022709893,0.592768021,0.00113933,0.000921338,0.592768021,Plastid,0.745320857,unknown
AT1G12920,0.002356193,0.316874837,0.034050924,0.004037275,0.592581443,0.021944255,0.025157422,0.002997631,0.592581443,PM,0.745320857,unknown
AT1G50480,0.021997255,0.064177464,0.002450722,0.026988953,0.186432275,0.017210626,0.592558488,0.088184185,0.592558488,Ribosome,0.745320857,unknown
AT1G25490,0.592047207,0.097677699,0.002176811,0.079558588,0.066950162,0.090304239,0.057450739,0.013834599,0.592047207,Cytosol,0.745320857,unknown
AT1G77670,0.342378502,0.01945521,0.003767455,0.032105003,0.009461741,0.591996904,0.000411144,0.000424062,0.591996904,Plastid,0.745320857,unknown
AT4G35470,0.000164838,0.591525368,0.000155699,0.000477875,0.357740952,0.001561248,0.047839418,0.00053452,0.591525368,ER,0.745320857,unknown
AT1G63160,0.000297074,0.032737533,0.006219122,0.343034826,0.026147063,0.591374449,0.000183379,6.52E-06,0.591374449,Plastid,0.745320857,unknown
AT5G47910,0.004052754,0.266546649,0.019216224,0.029019724,0.591073789,0.059591998,0.027937841,0.002561051,0.591073789,PM,0.745320857,unknown
AT2G13560,0.038328249,0.000817987,0.000547472,0.368550869,0.001701865,0.58982178,0.000103136,0.000128632,0.58982178,Plastid,0.745320857,unknown
AT3G28510,0.001262659,0.589728095,0.001795601,0.001555481,0.281423979,0.003556189,0.112704988,0.007972995,0.589728095,ER,0.745320857,unknown
AT5G58090,0.001477512,0.180118065,0.001425482,0.003485232,0.589623474,0.003904961,0.208749497,0.011215777,0.589623474,PM,0.745320857,unknown
AT3G19340,0.010237988,0.288442865,0.022975802,0.039127228,0.048857224,0.587976461,0.002119114,0.000263293,0.587976461,Plastid,0.745320857,unknown
AT2G46520,0.587511808,0.001423377,0.000514931,0.085440614,0.001928947,0.322608881,0.00018908,0.000382325,0.587511808,Cytosol,0.745320857,unknown
AT5G66680,0.000200234,0.586807318,0.001649764,0.000579165,0.396243177,0.002675152,0.011471828,0.000373335,0.586807318,ER,0.745320857,unknown
AT4G31880,0.586467769,0.001863218,0.005621344,0.043440249,0.000479765,0.361876233,7.85E-05,0.000173006,0.586467769,Cytosol,0.745320857,unknown
AT2G44060,0.1485734,0.016232003,0.0086237,0.212423388,0.02301063,0.586428672,0.002709574,0.001998604,0.586428672,Plastid,0.745320857,unknown
AT3G44750,0.007388065,0.000843974,0.001116898,0.586414719,0.000213349,0.404008545,9.02E-06,5.48E-06,0.586414719,Mitochondrion,0.745320857,unknown
AT5G11390,0.000703033,0.024531658,0.585177213,0.006983508,0.004325759,0.377954612,0.000231117,9.31E-05,0.585177213,Golgi,0.745320857,unknown
AT1G33490,0.000202762,0.585123047,0.001020629,0.000307177,0.395165034,0.001630572,0.016065877,0.000484919,0.585123047,ER,0.745320857,unknown
AT2G30050,0.024360785,0.002067374,0.001505718,0.584639639,0.003088344,0.383541707,0.000481084,0.000315396,0.584639639,Mitochondrion,0.745320857,unknown
AT2G26140,0.043992365,0.003719486,0.00550315,0.584472261,0.006049617,0.354401361,0.001157303,0.000704448,0.584472261,Mitochondrion,0.745320857,unknown
AT2G38380,0.58445292,0.005110099,0.001002558,0.218403985,0.005675959,0.182825728,0.001219112,0.001309726,0.58445292,Cytosol,0.745320857,unknown
AT2G22420,0.013993275,0.009617545,0.000354786,0.584027894,0.015228447,0.374399291,0.001824801,0.000553939,0.584027894,Mitochondrion,0.745320857,unknown
AT1G07920,0.017790792,0.135142001,0.009266558,0.070254545,0.583999749,0.047645035,0.119419422,0.01648189,0.583999749,PM,0.745320857,unknown
AT3G46290,0.000125677,0.36547612,0.000268988,0.000553086,0.583072774,0.001249785,0.048806113,0.000447467,0.583072774,PM,0.745320857,unknown
AT1G06840,0.000798496,0.373781435,0.002237441,0.00230319,0.582804203,0.006577235,0.030071188,0.001426791,0.582804203,PM,0.745320857,unknown
AT1G29980,0.001935391,0.352852983,0.007044593,0.003106624,0.582697231,0.011657979,0.037621129,0.003084127,0.582697231,PM,0.745320857,unknown
AT2G19520,0.006757724,0.00036528,0.000554098,0.582361773,0.000719353,0.40912335,7.07E-05,4.77E-05,0.582361773,Mitochondrion,0.745320857,unknown
AT3G26760,0.028443941,0.001710524,0.018180827,0.367096409,0.001729386,0.582252036,0.000350639,0.000236222,0.582252036,Plastid,0.745320857,unknown
AT4G39690,0.090996831,0.002023581,0.002990701,0.582122371,0.002118841,0.319006307,0.000360442,0.000380934,0.582122371,Mitochondrion,0.745320857,unknown
AT1G43890,0.005967528,0.237411496,0.003997488,0.012826548,0.581724167,0.01663103,0.129359053,0.012082672,0.581724167,PM,0.745320857,unknown
AT4G36195,0.581661118,0.323099302,3.32E-05,0.003280544,0.059501039,0.017648304,0.007660402,0.007116136,0.581661118,Cytosol,0.745320857,unknown
AT5G45500,0.000739604,0.580949947,0.00516872,0.005325859,0.372124214,0.029468442,0.005866392,0.000356834,0.580949947,ER,0.745320857,unknown
AT1G48630,0.001418803,0.146038556,0.002120765,0.007134902,0.580612782,0.007218464,0.190262947,0.065192724,0.580612782,PM,0.745320857,unknown
AT3G07160,0.010105452,0.259346249,0.025985468,0.021772904,0.580575757,0.059289881,0.035616885,0.007307436,0.580575757,PM,0.745320857,unknown
AT1G22280,0.000620841,0.580555566,0.002258305,0.001074997,0.389502585,0.005058608,0.01980689,0.001122187,0.580555566,ER,0.745320857,unknown
AT1G48030,0.00313341,0.000881797,0.006088341,0.40818961,0.001458558,0.579972312,0.000165759,0.000110253,0.579972312,Plastid,0.745320857,unknown
AT3G09940,0.57971219,0.000998155,0.000237616,0.016491929,0.001500347,0.400886554,3.31E-05,0.000140167,0.57971219,Cytosol,0.745320857,unknown
AT5G19440,0.289157125,0.001807664,0.001918263,0.124757463,0.002301346,0.579398185,0.000238741,0.000421189,0.579398185,Plastid,0.745320857,unknown
AT1G70770,0.000900395,0.578855775,0.003446399,0.002051675,0.388542231,0.006698278,0.018122634,0.001382615,0.578855775,ER,0.745320857,unknown
AT1G19370,0.000622384,0.578725979,0.00056363,0.002090323,0.312554901,0.00498449,0.099090786,0.001367536,0.578725979,ER,0.745320857,unknown
AT3G07180,0.000784922,0.577829584,0.005193861,0.002200346,0.38513197,0.008772339,0.019296301,0.000790708,0.577829584,ER,0.745320857,unknown
AT4G11850,0.000372862,0.292416669,0.000329583,0.001085868,0.577375386,0.001971717,0.125113979,0.001333953,0.577375386,PM,0.745320857,unknown
AT2G33210,0.038023199,0.002372484,0.001076325,0.577161588,0.003857016,0.376143608,0.000925903,0.000439859,0.577161588,Mitochondrion,0.745320857,unknown
AT5G13640,0.001243368,0.354146127,0.002885954,0.002721471,0.576510519,0.006815494,0.053301145,0.002375908,0.576510519,PM,0.745320857,unknown
AT4G01100,0.00186405,0.000428889,0.001057005,0.576209553,0.000509639,0.419846229,4.65E-05,3.81E-05,0.576209553,Mitochondrion,0.745320857,unknown
AT1G53840,0.002376047,0.030640779,0.57581896,0.004563376,0.005841747,0.38007278,0.00045943,0.000226888,0.57581896,Golgi,0.745320857,unknown
AT2G04780,0.014178662,0.265788734,0.005800624,0.024198541,0.575022303,0.064415753,0.045078661,0.005516718,0.575022303,PM,0.745320857,unknown
